,equity
2013-08-21,9040.0
2013-08-22,9040.0
2013-08-23,9040.0
2013-08-26,9040.0
2013-08-27,9040.0
2013-08-28,9040.0
2013-08-29,9040.0
2013-08-30,9040.0
2013-09-03,9040.0
2013-09-04,9040.0
2013-09-05,9040.0
2013-09-06,9040.0
2013-09-09,9040.0
2013-09-10,9040.0
2013-09-11,9040.0
2013-09-12,9040.0
2013-09-13,9040.0
2013-09-16,9040.0
2013-09-17,9040.0
2013-09-18,9040.0
2013-09-19,9040.0
2013-09-20,9040.0
2013-09-23,9040.0
2013-09-24,9040.0
2013-09-25,9040.0
2013-09-26,9040.0
2013-09-27,9040.0
2013-09-30,9040.0
2013-10-01,9040.0
2013-10-02,9040.0
2013-10-03,9040.0
2013-10-04,9040.0
2013-10-07,9040.0
2013-10-08,9040.0
2013-10-09,9040.0
2013-10-10,9040.0
2013-10-11,9040.0
2013-10-15,9035.0
2013-10-16,9485.0
2013-10-17,8385.0
2013-10-18,7430.0
2013-10-21,7430.0
2013-10-22,7430.0
2013-10-23,7430.0
2013-10-24,7430.0
2013-10-25,7430.0
2013-10-28,7430.0
2013-10-29,7430.0
2013-10-30,7425.0
2013-10-31,7525.0
2013-11-01,7455.0
2013-11-04,7570.0
2013-11-05,7570.0
2013-11-06,7570.0
2013-11-07,7565.0
2013-11-08,8065.0
2013-11-12,7460.0
2013-11-13,7460.0
2013-11-14,7460.0
2013-11-15,7455.0
2013-11-18,7250.0
2013-11-19,7250.0
2013-11-20,7250.0
2013-11-21,7250.0
2013-11-22,7250.0
2013-11-25,7250.0
2013-11-26,7250.0
2013-11-27,7250.0
2013-11-29,7250.0
2013-12-02,7250.0
2013-12-03,7250.0
2013-12-04,7250.0
2013-12-05,7250.0
2013-12-06,7250.0
2013-12-09,7250.0
2013-12-10,7245.0
2013-12-11,7395.0
2013-12-12,8195.0
2013-12-13,8790.0
2013-12-16,8790.0
2013-12-17,8790.0
2013-12-18,8785.0
2013-12-19,8105.0
2013-12-20,8265.0
2013-12-23,8030.0
2013-12-24,8030.0
2013-12-26,8030.0
2013-12-27,8025.0
2013-12-30,8225.0
2013-12-31,8275.0
2014-01-02,8120.0
2014-01-03,8120.0
2014-01-06,8115.0
2014-01-07,7815.0
2014-01-08,7555.0
2014-01-09,7550.0
2014-01-10,7550.0
2014-01-13,7550.0
2014-01-14,7550.0
2014-01-15,7545.0
2014-01-16,7535.0
2014-01-17,7610.0
2014-01-21,7610.0
2014-01-22,7610.0
2014-01-23,7605.0
2014-01-24,7755.0
2014-01-27,8625.0
2014-01-28,8830.0
2014-01-29,8830.0
2014-01-30,8830.0
2014-01-31,8830.0
2014-02-03,8830.0
2014-02-04,8830.0
2014-02-05,8830.0
2014-02-06,8830.0
2014-02-07,8825.0
2014-02-10,7825.0
2014-02-11,7655.0
2014-02-12,7070.0
2014-02-13,7070.0
2014-02-14,7065.0
2014-02-18,6715.0
2014-02-19,6665.0
2014-02-20,7660.0
2014-02-21,7660.0
2014-02-24,7660.0
2014-02-25,7660.0
2014-02-26,7655.0
2014-02-27,8105.0
2014-02-28,8050.0
2014-03-03,8050.0
2014-03-04,8050.0
2014-03-05,8045.0
2014-03-06,7955.0
2014-03-07,7945.0
2014-03-10,8490.0
2014-03-11,8490.0
2014-03-12,8490.0
2014-03-13,8485.0
