,equity,delta
2011-09-13,4538.0,0.0
2011-09-14,4538.0,0.0
2011-09-15,4538.0,0.0
2011-09-16,4538.0,0.0
2011-09-19,4538.0,0.0
2011-09-20,4538.0,0.0
2011-09-21,4538.0,0.0
2011-09-22,4538.0,0.0
2011-09-23,4538.0,0.0
2011-09-26,4535.0,-1.0
2011-09-27,3685.0,-1.0
2011-09-28,4772.5,-1.0
2011-09-29,4747.5,-1.0
2011-09-30,5485.0,-1.0
2011-10-03,7160.0,-1.0
2011-10-04,7210.0,-1.0
2011-10-05,5235.0,-1.0
2011-10-06,4360.0,-1.0
2011-10-07,4260.0,-1.0
2011-10-11,2572.5,-1.0
2011-10-12,1657.0,0.0
2011-10-13,1657.0,0.0
2011-10-14,1657.0,0.0
2011-10-17,1657.0,0.0
2011-10-18,1657.0,0.0
2011-10-19,1657.0,0.0
2011-10-20,1657.0,0.0
2011-10-21,1657.0,0.0
2011-10-24,1657.0,0.0
2011-10-25,1657.0,0.0
2011-10-26,1657.0,0.0
2011-10-27,1657.0,0.0
2011-10-28,1657.0,0.0
2011-10-31,1657.0,0.0
2011-11-01,1657.0,0.0
2011-11-02,1657.0,0.0
2011-11-03,1657.0,0.0
2011-11-04,1657.0,0.0
2011-11-07,1657.0,0.0
2011-11-08,1657.0,0.0
2011-11-09,1657.0,0.0
2011-11-10,1657.0,0.0
2011-11-14,1657.0,0.0
2011-11-15,1657.0,0.0
2011-11-16,1657.0,0.0
2011-11-17,1657.0,0.0
2011-11-18,1657.0,0.0
2011-11-21,1654.0,-1.0
2011-11-22,2079.0,-1.0
2011-11-23,3041.5,-1.0
2011-11-25,3741.5,-1.0
2011-11-28,2254.0,-1.0
2011-11-29,1541.5,-1.0
2011-11-30,-686.5,0.0
2011-12-01,-686.5,0.0
2011-12-02,-686.5,0.0
2011-12-05,-689.5,-1.0
2011-12-06,-1152.0,-1.0
2011-12-07,-1302.0,-1.0
2011-12-08,-52.0,-1.0
2011-12-09,-914.5,-1.0
2011-12-12,157.5,0.0
2011-12-13,157.5,0.0
2011-12-14,157.5,0.0
2011-12-15,157.5,0.0
2011-12-16,157.5,0.0
2011-12-19,157.5,0.0
2011-12-20,157.5,0.0
2011-12-21,157.5,0.0
2011-12-22,157.5,0.0
2011-12-23,157.5,0.0
2011-12-27,157.5,0.0
2011-12-28,157.5,0.0
2011-12-29,157.5,0.0
2011-12-30,157.5,0.0
2012-01-03,157.5,0.0
2012-01-04,157.5,0.0
2012-01-05,157.5,0.0
2012-01-06,157.5,0.0
2012-01-09,157.5,0.0
2012-01-10,157.5,0.0
2012-01-11,157.5,0.0
2012-01-12,157.5,0.0
2012-01-13,157.5,0.0
2012-01-17,157.5,0.0
2012-01-18,157.5,0.0
2012-01-19,157.5,0.0
2012-01-20,157.5,0.0
2012-01-23,157.5,0.0
2012-01-24,157.5,0.0
2012-01-25,157.5,0.0
2012-01-26,157.5,0.0
2012-01-27,157.5,0.0
2012-01-30,157.5,0.0
2012-01-31,157.5,0.0
2012-02-01,157.5,0.0
2012-02-02,157.5,0.0
2012-02-03,157.5,0.0
2012-02-06,157.5,0.0
2012-02-07,157.5,0.0
2012-02-08,157.5,0.0
2012-02-09,157.5,0.0
2012-02-10,157.5,0.0
2012-02-13,157.5,0.0
2012-02-14,157.5,0.0
2012-02-15,157.5,0.0
2012-02-16,157.5,0.0
2012-02-17,157.5,0.0
2012-02-21,157.5,0.0
2012-02-22,157.5,0.0
2012-02-23,157.5,0.0
2012-02-24,157.5,0.0
2012-02-27,157.5,0.0
2012-02-28,157.5,0.0
2012-02-29,157.5,0.0
2012-03-01,157.5,0.0
2012-03-02,157.5,0.0
2012-03-05,157.5,0.0
2012-03-06,157.5,0.0
2012-03-07,157.5,0.0
2012-03-08,157.5,0.0
2012-03-09,157.5,0.0
2012-03-12,157.5,0.0
2012-03-13,157.5,0.0
2012-03-14,157.5,0.0
2012-03-15,157.5,0.0
2012-03-16,157.5,0.0
2012-03-19,157.5,0.0
2012-03-20,157.5,0.0
2012-03-21,157.5,0.0
2012-03-22,157.5,0.0
2012-03-23,157.5,0.0
2012-03-26,157.5,0.0
2012-03-27,157.5,0.0
2012-03-28,157.5,0.0
2012-03-29,157.5,0.0
2012-03-30,157.5,0.0
2012-04-02,157.5,0.0
2012-04-03,157.5,0.0
2012-04-04,157.5,0.0
2012-04-05,157.5,0.0
2012-04-06,157.5,0.0
2012-04-09,154.5,-1.0
2012-04-10,1342.0,-1.0
2012-04-11,917.0,-1.0
2012-04-12,-83.0,-1.0
2012-04-13,629.5,-1.0
2012-04-16,692.0,-1.0
2012-04-17,-283.0,-1.0
2012-04-18,-33.0,-1.0
2012-04-19,392.0,-1.0
2012-04-20,379.5,-1.0
2012-04-23,992.0,-1.0
2012-04-24,692.0,-1.0
2012-04-25,-170.5,-1.0
2012-04-26,-745.5,-1.0
2012-04-27,-933.0,-1.0
2012-04-30,-586.0,0.0
2012-05-01,-586.0,0.0
2012-05-02,-586.0,0.0
2012-05-03,-586.0,0.0
2012-05-04,-586.0,0.0
2012-05-07,-589.0,-1.0
2012-05-08,-239.0,-1.0
2012-05-09,23.5,-1.0
2012-05-10,86.0,-1.0
2012-05-11,261.0,-1.0
2012-05-14,998.5,-1.0
2012-05-15,1311.0,-1.0
2012-05-16,1573.5,-1.0
2012-05-17,2573.5,-1.0
2012-05-18,3236.0,-1.0
2012-05-21,2161.0,-1.0
2012-05-22,2236.0,-1.0
2012-05-23,1973.5,-1.0
2012-05-24,1986.0,-1.0
2012-05-25,2023.5,-1.0
2012-05-29,1248.5,-1.0
2012-05-30,2136.0,-1.0
2012-05-31,2111.0,-1.0
2012-06-01,3911.0,-1.0
2012-06-04,4011.0,-1.0
2012-06-05,3961.0,-1.0
2012-06-06,3961.0,-1.0
2012-06-07,1998.5,-1.0
2012-06-08,1586.0,-1.0
2012-06-11,2070.5,0.0
2012-06-12,2070.5,0.0
2012-06-13,2070.5,0.0
2012-06-14,2070.5,0.0
2012-06-15,2070.5,0.0
2012-06-18,2070.5,0.0
2012-06-19,2070.5,0.0
2012-06-20,2070.5,0.0
2012-06-21,2070.5,0.0
2012-06-22,2070.5,0.0
2012-06-25,2070.5,0.0
2012-06-26,2070.5,0.0
2012-06-27,2070.5,0.0
2012-06-28,2070.5,0.0
2012-06-29,2070.5,0.0
2012-07-02,2070.5,0.0
2012-07-03,2070.5,0.0
2012-07-05,2070.5,0.0
2012-07-06,2070.5,0.0
2012-07-09,2070.5,0.0
2012-07-10,2070.5,0.0
2012-07-11,2070.5,0.0
2012-07-12,2070.5,0.0
2012-07-13,2070.5,0.0
2012-07-16,2070.5,0.0
2012-07-17,2070.5,0.0
2012-07-18,2070.5,0.0
2012-07-19,2070.5,0.0
2012-07-20,2070.5,0.0
2012-07-23,2070.5,0.0
2012-07-24,2070.5,0.0
2012-07-25,2070.5,0.0
2012-07-26,2070.5,0.0
2012-07-27,2070.5,0.0
2012-07-30,2070.5,0.0
2012-07-31,2070.5,0.0
2012-08-01,2070.5,0.0
2012-08-02,2070.5,0.0
2012-08-03,2070.5,0.0
2012-08-06,2070.5,0.0
2012-08-07,2070.5,0.0
2012-08-08,2070.5,0.0
2012-08-09,2070.5,0.0
2012-08-10,2070.5,0.0
2012-08-13,2070.5,0.0
2012-08-14,2070.5,0.0
2012-08-15,2070.5,0.0
2012-08-16,2070.5,0.0
2012-08-17,2070.5,0.0
2012-08-20,2070.5,0.0
2012-08-21,2070.5,0.0
2012-08-22,2070.5,0.0
2012-08-23,2070.5,0.0
2012-08-24,2070.5,0.0
2012-08-27,2070.5,0.0
2012-08-28,2070.5,0.0
2012-08-29,2070.5,0.0
2012-08-30,2070.5,0.0
2012-08-31,2070.5,0.0
2012-09-04,2070.5,0.0
2012-09-05,2070.5,0.0
2012-09-06,2070.5,0.0
2012-09-07,2070.5,0.0
2012-09-10,2070.5,0.0
2012-09-11,2070.5,0.0
2012-09-12,2070.5,0.0
2012-09-13,2070.5,0.0
2012-09-14,2070.5,0.0
2012-09-17,2070.5,0.0
2012-09-18,2070.5,0.0
2012-09-19,2070.5,0.0
2012-09-20,2070.5,0.0
2012-09-21,2070.5,0.0
2012-09-24,2070.5,0.0
2012-09-25,2070.5,0.0
2012-09-26,2070.5,0.0
2012-09-27,2070.5,0.0
2012-09-28,2070.5,0.0
2012-10-01,2067.5,-1.0
2012-10-02,2017.5,-1.0
2012-10-03,1692.5,-1.0
2012-10-04,1192.5,-1.0
2012-10-05,1292.5,-1.0
2012-10-09,2055.0,-1.0
2012-10-10,2580.0,-1.0
2012-10-11,2492.5,-1.0
2012-10-12,2742.5,-1.0
2012-10-15,2217.5,-1.0
2012-10-16,1477.0,0.0
2012-10-17,1477.0,0.0
2012-10-18,1477.0,0.0
2012-10-19,1474.0,-1.0
2012-10-22,1824.0,-1.0
2012-10-23,2561.5,-1.0
2012-10-24,2861.5,-1.0
2012-10-25,2661.5,-1.0
2012-10-26,2611.5,-1.0
2012-10-29,2849.0,-1.0
2012-10-30,2421.0,0.0
2012-10-31,2418.0,-1.0
2012-11-01,1705.5,-1.0
2012-11-02,3905.5,-1.0
2012-11-05,2027.5,0.0
2012-11-06,2024.5,-1.0
2012-11-07,3349.5,-1.0
2012-11-08,4262.0,-1.0
2012-11-09,5774.5,-1.0
2012-11-13,4562.0,-1.0
2012-11-14,5499.5,-1.0
2012-11-15,6999.5,-1.0
2012-11-16,5274.5,-1.0
2012-11-19,4124.5,-1.0
2012-11-20,4024.5,-1.0
2012-11-21,3762.0,-1.0
2012-11-23,2912.0,-1.0
2012-11-26,3074.5,-1.0
2012-11-27,3312.0,-1.0
2012-11-28,2799.5,-1.0
2012-11-29,2409.0,0.0
2012-11-30,2409.0,0.0
2012-12-03,2409.0,0.0
2012-12-04,2409.0,0.0
2012-12-05,2409.0,0.0
2012-12-06,2409.0,0.0
2012-12-07,2409.0,0.0
2012-12-10,2409.0,0.0
2012-12-11,2409.0,0.0
2012-12-12,2409.0,0.0
2012-12-13,2409.0,0.0
2012-12-14,2409.0,0.0
2012-12-17,2409.0,0.0
2012-12-18,2409.0,0.0
2012-12-19,2409.0,0.0
2012-12-20,2409.0,0.0
2012-12-21,2409.0,0.0
2012-12-24,2409.0,0.0
2012-12-26,2409.0,0.0
2012-12-27,2409.0,0.0
2012-12-28,2409.0,0.0
2012-12-31,2409.0,0.0
2013-01-02,2406.0,-1.0
2013-01-03,2318.5,-1.0
2013-01-04,1906.0,-1.0
2013-01-07,2153.0,0.0
2013-01-08,2153.0,0.0
2013-01-09,2153.0,0.0
2013-01-10,2153.0,0.0
2013-01-11,2153.0,0.0
2013-01-14,2153.0,0.0
2013-01-15,2153.0,0.0
2013-01-16,2153.0,0.0
2013-01-17,2153.0,0.0
2013-01-18,2153.0,0.0
2013-01-22,2153.0,0.0
2013-01-23,2153.0,0.0
2013-01-24,2153.0,0.0
2013-01-25,2153.0,0.0
2013-01-28,2153.0,0.0
2013-01-29,2153.0,0.0
2013-01-30,2153.0,0.0
2013-01-31,2153.0,0.0
2013-02-01,2153.0,0.0
2013-02-04,2153.0,0.0
2013-02-05,2153.0,0.0
2013-02-06,2153.0,0.0
2013-02-07,2153.0,0.0
2013-02-08,2153.0,0.0
2013-02-11,2153.0,0.0
2013-02-12,2153.0,0.0
2013-02-13,2153.0,0.0
2013-02-14,2153.0,0.0
2013-02-15,2153.0,0.0
2013-02-19,2153.0,0.0
2013-02-20,2153.0,0.0
2013-02-21,2153.0,0.0
2013-02-22,2153.0,0.0
2013-02-25,2153.0,0.0
2013-02-26,2153.0,0.0
2013-02-27,2153.0,0.0
2013-02-28,2153.0,0.0
2013-03-01,2153.0,0.0
2013-03-04,2153.0,0.0
2013-03-05,2153.0,0.0
2013-03-06,2153.0,0.0
2013-03-07,2153.0,0.0
2013-03-08,2153.0,0.0
2013-03-11,2153.0,0.0
2013-03-12,2153.0,0.0
2013-03-13,2153.0,0.0
2013-03-14,2153.0,0.0
2013-03-15,2153.0,0.0
2013-03-18,2153.0,0.0
2013-03-19,2153.0,0.0
2013-03-20,2153.0,0.0
2013-03-21,2153.0,0.0
2013-03-22,2153.0,0.0
2013-03-25,2150.0,-1.0
2013-03-26,1400.0,-1.0
2013-03-27,1437.5,-1.0
2013-03-28,2450.0,-1.0
2013-03-29,1109.5,0.0
2013-04-01,1109.5,0.0
2013-04-02,1109.5,0.0
2013-04-03,1109.5,0.0
2013-04-04,1109.5,0.0
2013-04-05,1109.5,0.0
2013-04-08,1109.5,0.0
2013-04-09,1109.5,0.0
2013-04-10,1109.5,0.0
2013-04-11,1109.5,0.0
2013-04-12,1109.5,0.0
2013-04-15,1109.5,0.0
2013-04-16,1106.5,-1.0
2013-04-17,2194.0,-1.0
2013-04-18,2694.0,-1.0
2013-04-19,2019.0,-1.0
2013-04-22,1628.5,0.0
2013-04-23,1628.5,0.0
2013-04-24,1628.5,0.0
2013-04-25,1628.5,0.0
2013-04-26,1628.5,0.0
2013-04-29,1628.5,0.0
2013-04-30,1628.5,0.0
2013-05-01,1628.5,0.0
2013-05-02,1628.5,0.0
2013-05-03,1628.5,0.0
2013-05-06,1628.5,0.0
2013-05-07,1628.5,0.0
2013-05-08,1628.5,0.0
2013-05-09,1628.5,0.0
2013-05-10,1628.5,0.0
2013-05-13,1628.5,0.0
2013-05-14,1628.5,0.0
2013-05-15,1628.5,0.0
2013-05-16,1628.5,0.0
2013-05-17,1628.5,0.0
2013-05-20,1628.5,0.0
2013-05-21,1628.5,0.0
2013-05-22,1628.5,0.0
2013-05-23,1628.5,0.0
2013-05-24,1628.5,0.0
2013-05-28,1628.5,0.0
2013-05-29,1628.5,0.0
2013-05-30,1628.5,0.0
2013-05-31,1628.5,0.0
2013-06-03,1628.5,0.0
2013-06-04,1628.5,0.0
2013-06-05,1628.5,0.0
2013-06-06,1628.5,0.0
2013-06-07,1628.5,0.0
2013-06-10,1625.5,-1.0
2013-06-11,2488.0,-1.0
2013-06-12,3075.5,-1.0
2013-06-13,1888.0,-1.0
2013-06-14,2475.5,-1.0
2013-06-17,1850.5,-1.0
2013-06-18,1175.5,-1.0
2013-06-19,2057.0,-1.0
2013-06-20,2057.0,-1.0
2013-06-21,2057.0,-1.0
2013-06-24,2057.0,-1.0
2013-06-25,2057.0,-1.0
2013-06-26,2057.0,-1.0
2013-06-27,2057.0,-1.0
2013-06-28,2057.0,-1.0
2013-07-01,2057.0,-1.0
2013-07-02,2057.0,-1.0
2013-07-03,2057.0,-1.0
2013-07-05,2057.0,-1.0
2013-07-08,2057.0,-1.0
2013-07-09,2057.0,-1.0
2013-07-10,2057.0,-1.0
2013-07-11,2057.0,-1.0
2013-07-12,2057.0,-1.0
2013-07-15,2054.0,0.0
2013-07-16,2054.0,0.0
2013-07-17,2054.0,0.0
2013-07-18,2054.0,0.0
2013-07-19,2054.0,0.0
2013-07-22,2054.0,0.0
2013-07-23,2054.0,0.0
2013-07-24,2054.0,0.0
2013-07-25,2054.0,0.0
2013-07-26,2054.0,0.0
2013-07-29,2054.0,0.0
2013-07-30,2054.0,0.0
2013-07-31,2054.0,0.0
2013-08-01,2054.0,0.0
2013-08-02,2054.0,0.0
2013-08-05,2054.0,0.0
2013-08-06,2054.0,0.0
2013-08-07,2054.0,0.0
2013-08-08,2054.0,0.0
2013-08-09,2054.0,0.0
2013-08-12,2054.0,0.0
2013-08-13,2054.0,0.0
2013-08-14,2054.0,0.0
2013-08-15,2054.0,0.0
2013-08-16,2054.0,0.0
2013-08-19,2054.0,0.0
2013-08-20,2054.0,0.0
2013-08-21,2054.0,0.0
2013-08-22,2054.0,0.0
2013-08-23,2054.0,0.0
2013-08-26,2054.0,0.0
2013-08-27,2054.0,0.0
2013-08-28,2054.0,0.0
2013-08-29,2054.0,0.0
2013-08-30,2054.0,0.0
2013-09-03,2054.0,0.0
2013-09-04,2051.0,-1.0
2013-09-05,1938.5,-1.0
2013-09-06,1776.0,-1.0
2013-09-09,1126.0,-1.0
2013-09-10,551.0,-1.0
2013-09-11,351.0,-1.0
2013-09-12,451.0,-1.0
2013-09-13,276.0,-1.0
2013-09-16,-189.5,0.0
2013-09-17,-189.5,0.0
2013-09-18,-189.5,0.0
2013-09-19,-189.5,0.0
2013-09-20,-189.5,0.0
2013-09-23,-189.5,0.0
2013-09-24,-189.5,0.0
2013-09-25,-189.5,0.0
2013-09-26,-189.5,0.0
2013-09-27,-189.5,0.0
2013-09-30,-192.5,-1.0
2013-10-01,-670.5,0.0
2013-10-02,-673.5,-1.0
2013-10-03,-198.5,-1.0
2013-10-04,-601.5,0.0
2013-10-07,-604.5,-1.0
2013-10-08,308.0,-1.0
2013-10-09,445.5,-1.0
2013-10-10,-1257.5,0.0
2013-10-11,-1257.5,0.0
2013-10-15,-1260.5,-1.0
2013-10-16,-2298.0,-1.0
2013-10-17,-2935.5,-1.0
2013-10-18,-3460.5,-1.0
2013-10-21,-3488.5,0.0
2013-10-22,-3488.5,0.0
2013-10-23,-3488.5,0.0
2013-10-24,-3488.5,0.0
2013-10-25,-3488.5,0.0
2013-10-28,-3488.5,0.0
2013-10-29,-3488.5,0.0
2013-10-30,-3488.5,0.0
2013-10-31,-3488.5,0.0
2013-11-01,-3488.5,0.0
2013-11-04,-3488.5,0.0
2013-11-05,-3488.5,0.0
2013-11-06,-3488.5,0.0
2013-11-07,-3488.5,0.0
2013-11-08,-3488.5,0.0
2013-11-12,-3488.5,0.0
2013-11-13,-3488.5,0.0
2013-11-14,-3488.5,0.0
2013-11-15,-3488.5,0.0
2013-11-18,-3488.5,0.0
2013-11-19,-3488.5,0.0
2013-11-20,-3488.5,0.0
2013-11-21,-3488.5,0.0
2013-11-22,-3488.5,0.0
2013-11-25,-3488.5,0.0
2013-11-26,-3488.5,0.0
2013-11-27,-3488.5,0.0
2013-11-29,-3488.5,0.0
2013-12-02,-3488.5,0.0
2013-12-03,-3488.5,0.0
2013-12-04,-3488.5,0.0
2013-12-05,-3488.5,0.0
2013-12-06,-3488.5,0.0
2013-12-09,-3488.5,0.0
2013-12-10,-3488.5,0.0
2013-12-11,-3488.5,0.0
2013-12-12,-3488.5,0.0
2013-12-13,-3488.5,0.0
2013-12-16,-3491.5,-1.0
2013-12-17,-3179.0,-1.0
2013-12-18,-4600.5,0.0
2013-12-19,-4600.5,0.0
2013-12-20,-4600.5,0.0
2013-12-23,-4600.5,0.0
2013-12-24,-4600.5,0.0
2013-12-26,-4600.5,0.0
2013-12-27,-4600.5,0.0
2013-12-30,-4600.5,0.0
2013-12-31,-4600.5,0.0
2014-01-02,-4600.5,0.0
2014-01-03,-4600.5,0.0
2014-01-06,-4600.5,0.0
2014-01-07,-4600.5,0.0
2014-01-08,-4600.5,0.0
2014-01-09,-4600.5,0.0
2014-01-10,-4600.5,0.0
2014-01-13,-4600.5,0.0
2014-01-14,-4600.5,0.0
2014-01-15,-4600.5,0.0
2014-01-16,-4600.5,0.0
2014-01-17,-4600.5,0.0
2014-01-21,-4603.5,-1.0
2014-01-22,-4753.5,-1.0
2014-01-23,-3803.5,-1.0
2014-01-24,-2091.0,-1.0
2014-01-27,-1766.0,-1.0
2014-01-28,-2069.0,0.0
2014-01-29,-2072.0,-1.0
2014-01-30,-3012.5,0.0
2014-01-31,-3015.5,-1.0
2014-02-03,-878.0,-1.0
2014-02-04,-1615.5,-1.0
2014-02-05,-1528.0,-1.0
2014-02-06,-2528.0,-1.0
2014-02-07,-3765.5,-1.0
2014-02-10,-3806.0,0.0
2014-02-11,-3806.0,0.0
2014-02-12,-3806.0,0.0
2014-02-13,-3806.0,0.0
2014-02-14,-3806.0,0.0
2014-02-18,-3806.0,0.0
2014-02-19,-3806.0,0.0
2014-02-20,-3806.0,0.0
2014-02-21,-3806.0,0.0
2014-02-24,-3806.0,0.0
2014-02-25,-3806.0,0.0
2014-02-26,-3806.0,0.0
2014-02-27,-3806.0,0.0
2014-02-28,-3806.0,0.0
2014-03-03,-3806.0,0.0
2014-03-04,-3806.0,0.0
2014-03-05,-3806.0,0.0
2014-03-06,-3806.0,0.0
2014-03-07,-3806.0,0.0
2014-03-10,-3806.0,0.0
2014-03-11,-3806.0,0.0
2014-03-12,-3806.0,0.0
2014-03-13,-3806.0,0.0
2014-03-14,-3806.0,0.0
2014-03-17,-3809.0,-1.0
2014-03-18,-4509.0,-1.0
2014-03-19,-4152.5,-1.0
2014-03-20,-4540.0,-1.0
2014-03-21,-4215.0,-1.0
2014-03-24,-4018.0,0.0
2014-03-25,-4018.0,0.0
2014-03-26,-4018.0,0.0
2014-03-27,-4018.0,0.0
2014-03-28,-4018.0,0.0
2014-03-31,-4021.0,-1.0
2014-04-01,-4558.5,-1.0
2014-04-02,-4958.5,-1.0
2014-04-03,-4846.0,-1.0
2014-04-04,-3696.0,-1.0
2014-04-07,-2786.5,0.0
2014-04-08,-2786.5,0.0
2014-04-09,-2786.5,0.0
2014-04-10,-2786.5,0.0
2014-04-11,-2786.5,0.0
2014-04-14,-2789.5,-1.0
2014-04-15,-3530.0,0.0
2014-04-16,-3533.0,-1.0
2014-04-17,-3883.0,-1.0
2014-04-18,-3720.5,-1.0
2014-04-21,-4045.5,-1.0
2014-04-22,-4558.0,-1.0
2014-04-23,-4320.5,-1.0
2014-04-24,-4420.5,-1.0
2014-04-25,-3770.5,-1.0
2014-04-28,-4158.0,-1.0
2014-04-29,-4445.5,-1.0
2014-04-30,-4745.5,-1.0
2014-05-01,-4595.5,-1.0
2014-05-02,-4570.5,-1.0
2014-05-05,-4723.5,0.0
2014-05-06,-4723.5,0.0
2014-05-07,-4723.5,0.0
2014-05-08,-4723.5,0.0
2014-05-09,-4723.5,0.0
2014-05-12,-4723.5,0.0
2014-05-13,-4723.5,0.0
2014-05-14,-4723.5,0.0
2014-05-15,-4723.5,0.0
2014-05-16,-4723.5,0.0
2014-05-19,-4723.5,0.0
2014-05-20,-4723.5,0.0
2014-05-21,-4723.5,0.0
2014-05-22,-4723.5,0.0
2014-05-23,-4723.5,0.0
2014-05-27,-4723.5,0.0
2014-05-28,-4723.5,0.0
2014-05-29,-4723.5,0.0
2014-05-30,-4723.5,0.0
2014-06-02,-4723.5,0.0
2014-06-03,-4723.5,0.0
2014-06-04,-4723.5,0.0
2014-06-05,-4723.5,0.0
2014-06-06,-4723.5,0.0
2014-06-09,-4723.5,0.0
2014-06-10,-4723.5,0.0
2014-06-11,-4723.5,0.0
2014-06-12,-4723.5,0.0
2014-06-13,-4723.5,0.0
2014-06-16,-4723.5,0.0
2014-06-17,-4723.5,0.0
2014-06-18,-4723.5,0.0
2014-06-19,-4723.5,0.0
2014-06-20,-4723.5,0.0
2014-06-23,-4723.5,0.0
2014-06-24,-4723.5,0.0
2014-06-25,-4723.5,0.0
2014-06-26,-4723.5,0.0
2014-06-27,-4723.5,0.0
2014-06-30,-4723.5,0.0
2014-07-01,-4723.5,0.0
2014-07-02,-4723.5,0.0
2014-07-03,-4723.5,0.0
2014-07-07,-4723.5,0.0
2014-07-08,-4723.5,0.0
2014-07-09,-4723.5,0.0
2014-07-10,-4723.5,0.0
2014-07-11,-4723.5,0.0
2014-07-14,-4723.5,0.0
2014-07-15,-4723.5,0.0
2014-07-16,-4723.5,0.0
2014-07-17,-4723.5,0.0
2014-07-18,-4723.5,0.0
2014-07-21,-4723.5,0.0
2014-07-22,-4723.5,0.0
2014-07-23,-4723.5,0.0
2014-07-24,-4723.5,0.0
2014-07-25,-4723.5,0.0
2014-07-28,-4726.5,-1.0
2014-07-29,-4314.0,-1.0
2014-07-30,-4314.0,-1.0
2014-07-31,-2426.5,-1.0
2014-08-01,-2039.0,-1.0
2014-08-04,-2829.5,0.0
2014-08-05,-2832.5,-1.0
2014-08-06,-2820.0,-1.0
2014-08-07,-2207.5,-1.0
2014-08-08,-3395.0,-1.0
2014-08-11,-3645.0,-1.0
2014-08-12,-3570.0,-1.0
2014-08-13,-4198.0,0.0
2014-08-14,-4198.0,0.0
2014-08-15,-4198.0,0.0
2014-08-18,-4201.0,-1.0
2014-08-19,-4776.0,-1.0
2014-08-20,-5113.5,-1.0
2014-08-21,-5351.0,-1.0
2014-08-22,-5126.0,-1.0
2014-08-25,-5666.5,0.0
2014-08-26,-5666.5,0.0
2014-08-27,-5666.5,0.0
2014-08-28,-5666.5,0.0
2014-08-29,-5666.5,0.0
2014-09-02,-5666.5,0.0
2014-09-03,-5666.5,0.0
2014-09-04,-5666.5,0.0
2014-09-05,-5666.5,0.0
2014-09-08,-5666.5,0.0
2014-09-09,-5666.5,0.0
2014-09-10,-5666.5,0.0
2014-09-11,-5666.5,0.0
2014-09-12,-5666.5,0.0
2014-09-15,-5669.5,-1.0
2014-09-16,-6469.5,-1.0
2014-09-17,-6525.5,-1.0
2014-09-18,-7063.0,-1.0
2014-09-19,-7163.0,-1.0
2014-09-22,-6241.0,0.0
2014-09-23,-6241.0,0.0
2014-09-24,-6241.0,0.0
2014-09-25,-6241.0,0.0
2014-09-26,-6241.0,0.0
2014-09-29,-6244.0,-1.0
2014-09-30,-6044.0,-1.0
2014-10-01,-4794.0,-1.0
2014-10-02,-4531.5,-1.0
2014-10-03,-5769.0,-1.0
2014-10-06,-5594.0,-1.0
2014-10-07,-4294.0,-1.0
2014-10-08,-5781.5,-1.0
2014-10-09,-3894.0,-1.0
2014-10-10,-2969.0,-1.0
2014-10-14,-1394.0,-1.0
2014-10-15,-669.0,-1.0
2014-10-16,-619.0,-1.0
2014-10-17,-1956.5,-1.0
2014-10-20,-2531.5,-1.0
2014-10-21,-4356.5,-1.0
2014-10-22,-3794.0,-1.0
2014-10-23,-5006.5,-1.0
2014-10-24,-5544.0,-1.0
2014-10-27,-5422.0,0.0
2014-10-28,-5422.0,0.0
2014-10-29,-5422.0,0.0
2014-10-30,-5422.0,0.0
2014-10-31,-5422.0,0.0
2014-11-03,-5422.0,0.0
2014-11-04,-5422.0,0.0
2014-11-05,-5422.0,0.0
2014-11-06,-5422.0,0.0
2014-11-07,-5422.0,0.0
2014-11-10,-5422.0,0.0
2014-11-12,-5422.0,0.0
2014-11-13,-5422.0,0.0
2014-11-14,-5422.0,0.0
2014-11-17,-5422.0,0.0
2014-11-18,-5422.0,0.0
2014-11-19,-5422.0,0.0
2014-11-20,-5422.0,0.0
2014-11-21,-5422.0,0.0
2014-11-24,-5422.0,0.0
2014-11-25,-5422.0,0.0
2014-11-26,-5422.0,0.0
2014-11-28,-5422.0,0.0
2014-12-01,-5422.0,0.0
2014-12-02,-5422.0,0.0
2014-12-03,-5422.0,0.0
2014-12-04,-5422.0,0.0
2014-12-05,-5422.0,0.0
2014-12-08,-5422.0,0.0
2014-12-09,-5422.0,0.0
2014-12-10,-5422.0,0.0
2014-12-11,-5422.0,0.0
2014-12-12,-5422.0,0.0
2014-12-15,-5425.0,-1.0
2014-12-16,-4900.0,-1.0
2014-12-17,-6481.0,-1.0
2014-12-18,-8546.5,0.0
2014-12-19,-8546.5,0.0
2014-12-22,-8549.5,-1.0
2014-12-23,-8812.0,-1.0
2014-12-24,-8774.5,-1.0
2014-12-26,-9199.5,-1.0
2014-12-29,-9224.5,-1.0
2014-12-30,-8637.0,-1.0
2014-12-31,-7712.0,-1.0
2015-01-02,-7574.5,-1.0
2015-01-05,-5599.5,-1.0
2015-01-06,-5049.5,-1.0
2015-01-07,-5777.5,0.0
2015-01-08,-5780.5,-1.0
2015-01-09,-5168.0,-1.0
2015-01-12,-4205.5,-1.0
2015-01-13,-3993.0,-1.0
2015-01-14,-3393.0,-1.0
2015-01-15,-2668.0,-1.0
2015-01-16,-3680.5,-1.0
2015-01-20,-3980.5,-1.0
2015-01-21,-4458.5,0.0
2015-01-22,-4461.5,-1.0
2015-01-23,-3999.0,-1.0
2015-01-26,-4049.0,-1.0
