date,equity,delta
2014-09-25,-38160.0,1.0
2014-09-26,-37730.0,1.0
2014-09-29,-37780.0,1.0
2014-09-30,-37350.0,1.0
2014-10-01,-37210.0,1.0
2014-10-02,-36910.0,1.0
2014-10-03,-37160.0,1.0
2014-10-06,-37990.0,1.0
2014-10-07,-37540.0,1.0
2014-10-08,-36810.0,1.0
2014-10-09,-37910.0,1.0
2014-10-10,-37100.0,1.0
2014-10-14,-34410.0,1.0
2014-10-15,-34960.0,1.0
2014-10-16,-33610.0,1.0
2014-10-17,-34110.0,1.0
2014-10-20,-35010.0,1.0
2014-10-21,-35400.0,1.0
2014-10-22,-36760.0,1.0
2014-10-23,-36110.0,1.0
2014-10-24,-36410.0,1.0
2014-10-27,-36810.0,1.0
2014-10-28,-37310.0,1.0
2014-10-29,-38010.0,1.0
2014-10-30,-37660.0,1.0
2014-10-31,-38360.0,1.0
2014-11-03,-37910.0,1.0
2014-11-04,-37720.0,1.0
2014-11-05,-37910.0,1.0
2014-11-06,-37910.0,1.0
2014-11-07,-38530.0,1.0
2014-11-10,-38360.0,1.0
2014-11-12,-38960.0,1.0
2014-11-13,-38960.0,1.0
2014-11-14,-38660.0,1.0
2014-11-17,-38360.0,1.0
2014-11-18,-38710.0,1.0
2014-11-19,-38760.0,1.0
2014-11-20,-38410.0,1.0
2014-11-21,-38910.0,1.0
2014-11-24,-39110.0,1.0
2014-11-25,-39430.0,1.0
2014-11-26,-39610.0,1.0
2014-11-28,-39610.0,1.0
2014-12-01,-38910.0,1.0
2014-12-02,-38680.0,1.0
2014-12-03,-39710.0,1.0
2014-12-04,-39790.0,1.0
2014-12-05,-40060.0,1.0
2014-12-08,-40260.0,1.0
2014-12-09,-39160.0,1.0
2014-12-10,-39110.0,1.0
2014-12-11,-37210.0,1.0
2014-12-12,-35260.0,1.0
2014-12-15,-34910.0,1.0
2015-01-23,-31730.0,1.0
2015-01-26,-31130.0,1.0
2015-01-27,-32130.0,1.0
2015-01-28,-32030.0,1.0
2015-01-29,-30180.0,1.0
2015-01-30,-30780.0,1.0
2015-02-02,-29950.0,1.0
2015-02-03,-30130.0,1.0
2015-02-04,-30800.0,1.0
2015-02-05,-30230.0,1.0
2015-02-06,-30830.0,1.0
2015-02-09,-29990.0,1.0
2015-02-10,-30080.0,1.0
2015-02-11,-30650.0,1.0
2015-02-12,-30600.0,1.0
2015-02-13,-31630.0,1.0
2015-02-17,-31430.0,1.0
2015-02-18,-31700.0,1.0
2015-02-19,-31780.0,1.0
2015-02-20,-32180.0,1.0
2015-02-23,-32800.0,1.0
2015-02-24,-32910.0,1.0
2015-02-25,-33680.0,1.0
2015-02-26,-33680.0,1.0
2015-02-27,-33780.0,1.0
2015-03-02,-34080.0,1.0
2015-03-03,-34380.0,1.0
2015-03-04,-34080.0,1.0
2015-03-05,-34230.0,1.0
2015-03-06,-34530.0,1.0
2015-03-09,-33780.0,1.0
2015-03-10,-33830.0,1.0
2015-03-11,-33280.0,1.0
2015-03-12,-32970.0,1.0
2015-03-13,-34180.0,1.0
2015-03-16,-33580.0,1.0
2015-03-17,-33780.0,1.0
2015-03-18,-33780.0,1.0
2015-03-19,-34250.0,1.0
2015-03-20,-33960.0,1.0
2015-03-23,-34080.0,1.0
2015-03-24,-33980.0,1.0
2015-03-25,-33950.0,1.0
2015-03-26,-33370.0,1.0
2015-03-27,-33730.0,1.0
2015-03-30,-33860.0,1.0
2015-03-31,-33930.0,1.0
2015-04-01,-33430.0,1.0
2015-04-02,-33630.0,1.0
2015-04-03,-33840.0,1.0
2015-04-06,-33480.0,1.0
2015-04-07,-34180.0,1.0
2015-04-08,-34240.0,1.0
2015-04-09,-34420.0,1.0
2015-04-10,-34800.0,1.0
2015-04-13,-35480.0,1.0
2015-04-14,-35180.0,1.0
2015-04-15,-35130.0,1.0
2015-04-16,-35380.0,1.0
2015-04-17,-35380.0,1.0
2015-04-20,-35300.0,1.0
2015-04-21,-35600.0,1.0
2015-04-22,-35580.0,1.0
2015-04-23,-35530.0,1.0
2015-04-24,-35810.0,1.0
2015-04-27,-35910.0,1.0
2015-04-28,-35530.0,1.0
2015-04-29,-35930.0,1.0
2015-04-30,-35530.0,1.0
2015-05-01,-35430.0,1.0
2015-05-04,-35930.0,1.0
2015-05-05,-35980.0,1.0
2015-05-06,-35490.0,1.0
2015-05-07,-35190.0,1.0
2015-05-08,-35690.0,1.0
2015-05-11,-36020.0,1.0
2015-05-12,-35640.0,1.0
2015-05-13,-35980.0,1.0
2015-05-14,-36080.0,1.0
2015-05-15,-36380.0,1.0
2015-05-18,-36380.0,1.0
2015-05-19,-37080.0,1.0
2015-05-20,-37130.0,1.0
2015-05-21,-37080.0,1.0
2015-05-22,-37680.0,1.0
2015-05-26,-37480.0,1.0
2015-05-27,-37070.0,1.0
2015-05-28,-37410.0,1.0
2015-05-29,-37380.0,1.0
2015-06-01,-37460.0,1.0
2015-06-02,-37380.0,1.0
2015-06-03,-37280.0,1.0
2015-06-04,-37430.0,1.0
2015-06-05,-36980.0,1.0
2015-06-08,-37180.0,1.0
2015-06-09,-36780.0,1.0
2015-06-10,-37180.0,1.0
2015-06-11,-38030.0,1.0
2015-06-12,-38330.0,1.0
2015-06-15,-37530.0,1.0
2015-06-16,-36330.0,1.0
2015-06-17,-36610.0,1.0
2015-06-18,-36630.0,1.0
2015-06-19,-36910.0,1.0
2015-06-22,-37000.0,1.0
2015-06-23,-37380.0,1.0
2015-06-24,-37530.0,1.0
2015-06-25,-37380.0,1.0
2015-06-26,-37310.0,1.0
2015-06-29,-36530.0,1.0
2015-06-30,-36430.0,1.0
2015-07-01,-36480.0,1.0
2015-07-02,-37030.0,1.0
2015-07-06,-35700.0,1.0
2015-07-07,-36230.0,1.0
2015-07-08,-35720.0,1.0
2015-07-09,-35790.0,1.0
2015-07-10,-36030.0,1.0
2015-07-13,-36200.0,1.0
2015-07-14,-37360.0,1.0
2015-07-15,-37370.0,1.0
2015-07-16,-37740.0,1.0
2015-07-17,-38160.0,1.0
2015-07-20,-38160.0,1.0
2015-07-21,-38450.0,1.0
2015-07-22,-38070.0,1.0
2015-07-23,-38400.0,1.0
2015-07-24,-38240.0,1.0
2015-07-27,-37780.0,1.0
2015-07-28,-37750.0,1.0
2015-07-29,-38280.0,1.0
2015-07-30,-38230.0,1.0
2015-07-31,-38260.0,1.0
2015-08-03,-38230.0,1.0
2015-08-04,-38480.0,1.0
2015-08-05,-38430.0,1.0
2015-08-06,-38430.0,1.0
2015-08-07,-38180.0,1.0
2015-08-10,-38570.0,1.0
2015-08-11,-38480.0,1.0
2015-08-12,-37760.0,1.0
2015-08-13,-38430.0,1.0
2015-08-14,-38480.0,1.0
2015-08-17,-38540.0,1.0
2015-08-18,-38530.0,1.0
2015-08-19,-38280.0,1.0
2015-08-20,-37930.0,1.0
2015-08-21,-36230.0,1.0
2015-08-24,-30240.0,1.0
2015-08-25,-30580.0,1.0
2015-08-26,-29680.0,1.0
2015-08-27,-30530.0,1.0
2015-08-28,-29480.0,1.0
2015-08-31,-28080.0,1.0
2015-09-01,-25680.0,1.0
2015-09-02,-25330.0,1.0
2015-09-03,-27830.0,1.0
2015-09-04,-27730.0,1.0
2015-09-08,-27230.0,1.0
2015-09-09,-30330.0,1.0
2015-09-10,-28230.0,1.0
2015-09-11,-29280.0,1.0
2015-09-14,-29480.0,1.0
2015-09-15,-29780.0,1.0
2015-09-16,-31130.0,1.0
2015-09-17,-32380.0,1.0
2015-09-18,-31930.0,1.0
2015-09-21,-30710.0,1.0
2015-09-22,-31600.0,1.0
2015-09-23,-30550.0,1.0
2015-09-24,-31050.0,1.0
2015-09-25,-31050.0,1.0
2015-09-28,-30550.0,1.0
2015-09-29,-29300.0,1.0
2015-09-30,-29950.0,1.0
2015-10-01,-30500.0,1.0
2015-10-02,-30450.0,1.0
2015-10-05,-31100.0,1.0
2015-10-06,-31900.0,1.0
2015-10-07,-31980.0,1.0
2015-10-08,-32060.0,1.0
2015-10-09,-32950.0,1.0
2015-10-13,-33770.0,1.0
2015-10-14,-32760.0,1.0
2015-10-15,-32900.0,1.0
2015-10-16,-33900.0,1.0
2015-10-19,-33750.0,1.0
2015-10-20,-34800.0,1.0
2015-10-21,-34250.0,1.0
2015-10-22,-33480.0,1.0
2015-10-23,-34750.0,1.0
2015-10-26,-34200.0,1.0
2015-10-27,-34020.0,1.0
2015-10-28,-34530.0,1.0
2015-10-29,-34600.0,1.0
2015-10-30,-34780.0,1.0
2015-11-02,-34050.0,1.0
2015-11-03,-35050.0,1.0
2015-11-04,-34800.0,1.0
2015-11-05,-34300.0,1.0
2015-11-06,-34760.0,1.0
2015-11-09,-34950.0,1.0
2015-11-10,-34380.0,1.0
2015-11-12,-34450.0,1.0
2015-11-13,-32950.0,1.0
2015-11-16,-31650.0,1.0
2015-11-17,-33680.0,1.0
2015-11-18,-32930.0,1.0
2015-11-19,-34100.0,1.0
2015-11-20,-33650.0,1.0
2015-11-23,-34050.0,1.0
2015-11-24,-34600.0,1.0
2015-11-25,-34100.0,1.0
2015-11-27,-34700.0,1.0
2015-11-30,-34280.0,1.0
2015-12-01,-34950.0,1.0
2015-12-02,-35550.0,1.0
2015-12-03,-34950.0,1.0
2015-12-04,-33750.0,1.0
2015-12-07,-35180.0,1.0
2015-12-08,-34720.0,1.0
2015-12-09,-34150.0,1.0
2015-12-10,-33050.0,1.0
2015-12-11,-32480.0,1.0
2015-12-14,-29550.0,1.0
2015-12-15,-29100.0,1.0
2016-01-19,-31750.0,1.0
2016-01-20,-29600.0,1.0
2016-01-21,-29900.0,1.0
2016-01-22,-31200.0,1.0
2016-01-25,-32250.0,1.0
2016-01-26,-30700.0,1.0
2016-01-27,-31750.0,1.0
2016-01-28,-31850.0,1.0
2016-01-29,-32350.0,1.0
2016-02-01,-32850.0,1.0
2016-02-02,-32700.0,1.0
2016-02-03,-32000.0,1.0
2016-02-04,-32300.0,1.0
2016-02-05,-31600.0,1.0
2016-02-08,-31150.0,1.0
2016-02-09,-30050.0,1.0
2016-02-10,-29950.0,1.0
2016-02-11,-29300.0,1.0
2016-02-12,-28600.0,1.0
2016-02-16,-30200.0,1.0
2016-02-17,-30100.0,1.0
2016-02-18,-31450.0,1.0
2016-02-19,-31400.0,1.0
2016-02-22,-32450.0,1.0
2016-02-23,-32900.0,1.0
2016-02-24,-32150.0,1.0
2016-02-25,-32250.0,1.0
2016-02-26,-33550.0,1.0
2016-02-29,-32750.0,1.0
2016-03-01,-32650.0,1.0
2016-03-02,-34600.0,1.0
2016-03-03,-34950.0,1.0
2016-03-04,-35850.0,1.0
2016-03-07,-35300.0,1.0
2016-03-08,-35000.0,1.0
2016-03-09,-34700.0,1.0
2016-03-10,-35200.0,1.0
2016-03-11,-36100.0,1.0
2016-03-14,-36500.0,1.0
2016-03-15,-36550.0,1.0
2016-04-19,-37250.0,1.0
2016-04-20,-36750.0,1.0
2016-04-21,-36850.0,1.0
2016-04-22,-36450.0,1.0
2016-04-25,-36700.0,1.0
2016-04-26,-36550.0,1.0
2016-04-27,-36600.0,1.0
2016-04-28,-36750.0,1.0
2016-04-29,-36300.0,1.0
2016-05-02,-35600.0,1.0
2016-05-03,-36500.0,1.0
2016-05-04,-35600.0,1.0
2016-05-05,-35900.0,1.0
2016-05-06,-35500.0,1.0
2016-05-09,-36400.0,1.0
2016-05-10,-37000.0,1.0
2016-05-11,-37450.0,1.0
2016-05-12,-36850.0,1.0
2016-05-13,-36750.0,1.0
2016-05-16,-36850.0,1.0
2016-05-17,-37400.0,1.0
2016-05-18,-36650.0,1.0
2016-05-19,-36400.0,1.0
2016-05-20,-36900.0,1.0
2016-05-23,-37350.0,1.0
2016-05-24,-37050.0,1.0
2016-05-25,-38250.0,1.0
2016-05-26,-38400.0,1.0
2016-05-27,-38800.0,1.0
2016-05-31,-39300.0,1.0
2016-06-01,-39250.0,1.0
2016-06-02,-39200.0,1.0
2016-06-03,-39850.0,1.0
2016-06-06,-39850.0,1.0
2016-06-07,-40350.0,1.0
2016-06-08,-39950.0,1.0
2016-06-09,-39550.0,1.0
2016-06-10,-39000.0,1.0
2016-06-13,-36300.0,1.0
2016-06-14,-33400.0,1.0
2016-07-25,-34800.0,1.0
2016-07-26,-34700.0,1.0
2016-07-27,-34950.0,1.0
2016-07-28,-35150.0,1.0
2016-07-29,-35350.0,1.0
2016-08-01,-35900.0,1.0
2016-08-02,-36150.0,1.0
2016-08-03,-35500.0,1.0
2016-08-04,-35950.0,1.0
2016-08-05,-36450.0,1.0
2016-08-08,-36950.0,1.0
2016-08-09,-37150.0,1.0
2016-08-10,-37350.0,1.0
2016-08-11,-37250.0,1.0
2016-08-12,-37250.0,1.0
2016-08-15,-37500.0,1.0
2016-08-16,-37450.0,1.0
2016-08-17,-37250.0,1.0
2016-08-18,-37500.0,1.0
2016-08-19,-37700.0,1.0
2016-08-22,-37450.0,1.0
2016-08-23,-37550.0,1.0
2016-08-24,-37500.0,1.0
2016-08-25,-37100.0,1.0
2016-08-26,-37300.0,1.0
2016-08-29,-37050.0,1.0
2016-08-30,-37500.0,1.0
2016-08-31,-37600.0,1.0
2016-09-01,-37750.0,1.0
2016-09-02,-37550.0,1.0
2016-09-06,-38350.0,1.0
2016-09-07,-38850.0,1.0
2016-09-08,-39050.0,1.0
2016-09-09,-38850.0,1.0
2016-09-12,-35200.0,1.0
2016-09-13,-36450.0,1.0
2016-09-14,-34850.0,1.0
2016-09-15,-33750.0,1.0
2016-09-16,-35000.0,1.0
2016-09-19,-36800.0,1.0
2016-09-20,-37000.0,1.0
2016-10-24,-37000.0,1.0
2016-10-25,-37500.0,1.0
2016-10-26,-37200.0,1.0
2016-10-27,-37100.0,1.0
2016-10-28,-36650.0,1.0
2016-10-31,-36500.0,1.0
2016-11-01,-36200.0,1.0
2016-11-02,-35350.0,1.0
2016-11-03,-35050.0,1.0
2016-11-04,-34650.0,1.0
2016-11-07,-34500.0,1.0
2016-11-08,-36750.0,1.0
2016-11-09,-35250.0,1.0
2016-11-10,-37650.0,1.0
2016-11-14,-37100.0,1.0
2016-11-15,-37550.0,1.0
2016-11-16,-37950.0,1.0
2016-11-17,-37900.0,1.0
2016-11-18,-38250.0,1.0
2016-11-21,-38500.0,1.0
2016-11-22,-39150.0,1.0
2016-11-23,-39050.0,1.0
2016-11-25,-39100.0,1.0
2016-11-28,-38900.0,1.0
2016-11-29,-39000.0,1.0
2016-11-30,-39150.0,1.0
2016-12-01,-38950.0,1.0
2016-12-02,-38350.0,1.0
2016-12-05,-38550.0,1.0
2016-12-06,-39750.0,1.0
2016-12-07,-40300.0,1.0
2016-12-08,-40100.0,1.0
2016-12-09,-39850.0,1.0
2016-12-12,-40450.0,1.0
2016-12-13,-40100.0,1.0
2016-12-14,-40050.0,1.0
2016-12-15,-40150.0,1.0
2016-12-16,-40400.0,1.0
2016-12-19,-40700.0,1.0
2016-12-20,-41350.0,1.0
2017-01-18,-42000.0,1.0
2017-01-19,-42150.0,1.0
2017-01-20,-42200.0,1.0
2017-01-23,-42400.0,1.0
2017-01-24,-42750.0,1.0
2017-01-25,-43450.0,1.0
2017-01-26,-43600.0,1.0
2017-01-27,-43650.0,1.0
2017-01-30,-43550.0,1.0
2017-01-31,-43200.0,1.0
2017-02-01,-43500.0,1.0
2017-02-02,-43500.0,1.0
2017-02-03,-43550.0,1.0
2017-02-06,-43800.0,1.0
2017-02-07,-43650.0,1.0
2017-02-08,-43750.0,1.0
2017-02-09,-43750.0,1.0
2017-02-10,-44100.0,1.0
2017-02-13,-44350.0,1.0
2017-02-14,-44600.0,1.0
2017-02-15,-45350.0,1.0
2017-02-16,-44900.0,1.0
2017-02-17,-44700.0,1.0
2017-02-21,-44700.0,1.0
2017-02-22,-44500.0,1.0
2017-02-23,-44400.0,1.0
2017-02-24,-44000.0,1.0
2017-02-27,-44350.0,1.0
2017-02-28,-44400.0,1.0
2017-03-01,-44600.0,1.0
2017-03-02,-44350.0,1.0
2017-03-03,-44350.0,1.0
2017-03-06,-44600.0,1.0
2017-03-07,-44950.0,1.0
2017-03-08,-44900.0,1.0
2017-03-09,-44950.0,1.0
2017-03-10,-45050.0,1.0
2017-03-13,-45150.0,1.0
2017-03-14,-45600.0,1.0
2017-04-24,-45750.0,1.0
2017-04-25,-45900.0,1.0
2017-04-26,-46050.0,1.0
2017-04-27,-45950.0,1.0
2017-04-28,-46050.0,1.0
2017-05-01,-46100.0,1.0
2017-05-02,-46500.0,1.0
2017-05-03,-46300.0,1.0
2017-05-04,-46250.0,1.0
2017-05-05,-46400.0,1.0
2017-05-08,-46500.0,1.0
2017-05-09,-46800.0,1.0
2017-05-10,-46700.0,1.0
2017-05-11,-46650.0,1.0
2017-05-12,-46650.0,1.0
2017-05-15,-46800.0,1.0
2017-05-16,-47000.0,1.0
2017-05-17,-46700.0,1.0
2017-05-18,-45550.0,1.0
2017-05-19,-45200.0,1.0
2017-05-22,-46450.0,1.0
2017-05-23,-46700.0,1.0
2017-05-24,-46800.0,1.0
2017-05-25,-47300.0,1.0
2017-05-26,-47100.0,1.0
2017-05-30,-47250.0,1.0
2017-05-31,-47350.0,1.0
2017-06-01,-47300.0,1.0
2017-06-02,-47650.0,1.0
2017-06-05,-47600.0,1.0
2017-06-06,-47200.0,1.0
2017-06-07,-47150.0,1.0
2017-06-08,-47300.0,1.0
2017-06-09,-47650.0,1.0
2017-06-12,-47300.0,1.0
2017-06-13,-47400.0,1.0
2017-06-14,-47700.0,1.0
2017-06-15,-47400.0,1.0
2017-06-16,-47800.0,1.0
2017-06-19,-48050.0,1.0
2017-06-20,-48450.0,1.0
2017-07-24,-48050.0,1.0
2017-07-25,-48200.0,1.0
2017-07-26,-48100.0,1.0
2017-07-27,-48200.0,1.0
2017-07-28,-47900.0,1.0
2017-07-31,-47950.0,1.0
2017-08-01,-48250.0,1.0
2017-08-02,-48350.0,1.0
2017-08-03,-48050.0,1.0
2017-08-04,-47900.0,1.0
2017-08-07,-47950.0,1.0
2017-08-08,-48050.0,1.0
2017-08-09,-47650.0,1.0
2017-08-10,-47400.0,1.0
2017-08-11,-45650.0,1.0
2017-08-14,-46450.0,1.0
2017-08-15,-47600.0,1.0
2017-08-16,-47600.0,1.0
2017-08-17,-47550.0,1.0
2017-08-18,-45850.0,1.0
2017-08-21,-45900.0,1.0
2017-08-22,-47050.0,1.0
2017-08-23,-47400.0,1.0
2017-08-24,-47250.0,1.0
2017-08-25,-47350.0,1.0
2017-08-28,-47600.0,1.0
2017-08-29,-46500.0,1.0
2017-08-30,-47650.0,1.0
2017-08-31,-47500.0,1.0
2017-09-01,-48000.0,1.0
2017-09-05,-47400.0,1.0
2017-09-06,-47400.0,1.0
2017-09-07,-47450.0,1.0
2017-09-08,-47550.0,1.0
2017-09-11,-47450.0,1.0
2017-09-12,-48600.0,1.0
2017-09-13,-48800.0,1.0
2017-09-14,-49050.0,1.0
2017-09-15,-49200.0,1.0
2017-09-18,-49600.0,1.0
2017-09-19,-49950.0,1.0
2017-10-24,-50300.0,1.0
2017-10-25,-50050.0,1.0
2017-10-26,-50000.0,1.0
2017-10-27,-50050.0,1.0
2017-10-30,-50400.0,1.0
2017-10-31,-50350.0,1.0
2017-11-01,-50450.0,1.0
2017-11-02,-50250.0,1.0
2017-11-03,-50400.0,1.0
2017-11-06,-50300.0,1.0
2017-11-07,-50500.0,1.0
2017-11-08,-50300.0,1.0
2017-11-09,-50300.0,1.0
2017-11-13,-50150.0,1.0
2017-11-14,-49850.0,1.0
2017-11-15,-49650.0,1.0
2017-11-16,-49750.0,1.0
2017-11-17,-49900.0,1.0
2017-11-20,-49950.0,1.0
2017-11-21,-50550.0,1.0
2017-11-22,-51000.0,1.0
2017-11-27,-51150.0,1.0
2017-11-28,-51250.0,1.0
2017-11-29,-51300.0,1.0
2017-11-30,-51200.0,1.0
2017-12-01,-51000.0,1.0
2017-12-04,-51350.0,1.0
2017-12-05,-50900.0,1.0
2017-12-06,-50550.0,1.0
2017-12-07,-50900.0,1.0
2017-12-08,-51500.0,1.0
2017-12-11,-51800.0,1.0
2017-12-12,-52250.0,1.0
2017-12-13,-52150.0,1.0
2017-12-14,-52200.0,1.0
2017-12-15,-52350.0,1.0
2017-12-18,-52700.0,1.0
2017-12-19,-52850.0,1.0
2018-01-23,-53050.0,1.0
2018-01-24,-52800.0,1.0
2018-01-25,-52600.0,1.0
2018-01-26,-52500.0,1.0
2018-01-29,-52500.0,1.0
2018-01-30,-51550.0,1.0
2018-01-31,-51750.0,1.0
2018-02-01,-52100.0,1.0
2018-02-02,-52200.0,1.0
2018-02-05,-50500.0,1.0
2018-02-06,-41600.0,1.0
2018-02-07,-44900.0,1.0
2018-02-08,-45850.0,1.0
2018-02-09,-43900.0,1.0
2018-02-12,-45250.0,1.0
2018-02-13,-45000.0,1.0
2018-02-14,-46100.0,1.0
2018-02-15,-48000.0,1.0
2018-02-16,-48150.0,1.0
2018-02-20,-47300.0,1.0
2018-02-21,-47000.0,1.0
2018-02-22,-46600.0,1.0
2018-02-23,-47700.0,1.0
2018-02-26,-48850.0,1.0
2018-02-27,-49150.0,1.0
2018-02-28,-48000.0,1.0
2018-03-01,-47250.0,1.0
2018-03-02,-45500.0,1.0
2018-03-05,-45450.0,1.0
2018-03-06,-47400.0,1.0
2018-03-07,-46300.0,1.0
2018-03-08,-47600.0,1.0
2018-03-09,-48250.0,1.0
2018-03-12,-49800.0,1.0
2018-03-13,-49400.0,1.0
2018-03-14,-48650.0,1.0
2018-03-15,-48450.0,1.0
2018-03-16,-48550.0,1.0
2018-03-19,-48900.0,1.0
2018-03-20,-47500.0,1.0
2018-04-24,-48200.0,1.0
2018-04-25,-47600.0,1.0
2018-04-26,-47500.0,1.0
2018-04-27,-48100.0,1.0
2018-04-30,-48300.0,1.0
2018-05-01,-48200.0,1.0
2018-05-02,-48600.0,1.0
2018-05-03,-48450.0,1.0
2018-05-04,-48350.0,1.0
2018-05-07,-48800.0,1.0
2018-05-08,-48850.0,1.0
2018-05-09,-48850.0,1.0
2018-05-10,-49600.0,1.0
2018-05-11,-50000.0,1.0
2018-05-14,-50450.0,1.0
2018-05-15,-50500.0,1.0
2018-05-16,-49850.0,1.0
2018-05-17,-50400.0,1.0
2018-05-18,-50850.0,1.0
2018-05-21,-51000.0,1.0
2018-05-22,-51050.0,1.0
2018-05-23,-50750.0,1.0
2018-05-24,-51200.0,1.0
2018-05-25,-51300.0,1.0
2018-05-29,-50550.0,1.0
2018-05-30,-49900.0,1.0
2018-05-31,-50050.0,1.0
2018-06-01,-50150.0,1.0
2018-06-04,-50850.0,1.0
2018-06-05,-51150.0,1.0
2018-06-06,-51600.0,1.0
2018-06-07,-52100.0,1.0
2018-06-08,-51550.0,1.0
2018-06-11,-51850.0,1.0
2018-06-12,-52250.0,1.0
2018-06-13,-52400.0,1.0
2018-06-14,-51800.0,1.0
2018-06-15,-52400.0,1.0
2018-06-18,-52550.0,1.0
2018-06-19,-51000.0,1.0
2018-07-24,-52300.0,1.0
2018-07-25,-52150.0,1.0
2018-07-26,-52150.0,1.0
2018-07-27,-52400.0,1.0
2018-07-30,-52050.0,1.0
2018-07-31,-51700.0,1.0
2018-08-01,-52050.0,1.0
2018-08-02,-51850.0,1.0
2018-08-03,-52200.0,1.0
2018-08-06,-52450.0,1.0
2018-08-07,-52850.0,1.0
2018-08-08,-53150.0,1.0
2018-08-09,-53150.0,1.0
2018-08-10,-52700.0,1.0
2018-08-13,-51950.0,1.0
2018-08-14,-52250.0,1.0
2018-08-15,-52400.0,1.0
2018-08-16,-52200.0,1.0
2018-08-17,-52450.0,1.0
2018-08-20,-52850.0,1.0
2018-08-21,-53000.0,1.0
2018-08-22,-52450.0,1.0
2018-08-23,-53000.0,1.0
2018-08-24,-53100.0,1.0
2018-08-27,-53200.0,1.0
2018-08-28,-53150.0,1.0
2018-08-29,-53100.0,1.0
2018-08-30,-53100.0,1.0
2018-08-31,-52700.0,1.0
2018-09-04,-53200.0,1.0
2018-09-05,-52600.0,1.0
2018-09-06,-52450.0,1.0
2018-09-07,-52050.0,1.0
2018-09-10,-51950.0,1.0
2018-09-11,-52650.0,1.0
2018-09-12,-52950.0,1.0
2018-09-13,-53100.0,1.0
2018-09-14,-53950.0,1.0
2018-09-17,-54050.0,1.0
2018-09-18,-53850.0,1.0
2018-10-23,-54650.0,1.0
2018-10-24,-54800.0,1.0
2018-10-25,-54000.0,1.0
2018-10-26,-53300.0,1.0
2018-10-29,-53200.0,1.0
2018-10-30,-53250.0,1.0
2018-10-31,-53600.0,1.0
2018-11-01,-53750.0,1.0
2018-11-02,-54650.0,1.0
2018-11-05,-54250.0,1.0
2018-11-06,-54700.0,1.0
2018-11-07,-55650.0,1.0
2018-11-08,-56400.0,1.0
2018-11-09,-56150.0,1.0
2018-11-13,-55150.0,1.0
2018-11-14,-54500.0,1.0
2018-11-15,-54350.0,1.0
2018-11-16,-54300.0,1.0
2018-11-19,-55200.0,1.0
2018-11-20,-54000.0,1.0
2018-11-21,-53400.0,1.0
2018-11-23,-53400.0,1.0
2018-11-26,-53750.0,1.0
2018-11-27,-54350.0,1.0
2018-11-28,-54900.0,1.0
2018-11-29,-55150.0,1.0
2018-11-30,-55050.0,1.0
2018-12-03,-57200.0,1.0
2018-12-04,-56350.0,1.0
2018-12-05,-54650.0,1.0
2018-12-06,-53300.0,1.0
2018-12-07,-52750.0,1.0
2018-12-10,-51750.0,1.0
2018-12-11,-52050.0,1.0
2018-12-12,-52300.0,1.0
2018-12-13,-52850.0,1.0
2018-12-14,-52050.0,1.0
2018-12-17,-51950.0,1.0
2018-12-18,-50250.0,1.0
2018-12-21,-48550.0,1.0
2018-12-24,-48150.0,1.0
2018-12-26,-48050.0,1.0
2018-12-27,-48450.0,1.0
2018-12-28,-48150.0,1.0
2018-12-31,-48200.0,1.0
2019-01-02,-48200.0,1.0
2019-01-03,-48350.0,1.0
2019-01-04,-48450.0,1.0
2019-01-07,-49350.0,1.0
2019-01-08,-49550.0,1.0
2019-01-09,-49750.0,1.0
2019-01-10,-49700.0,1.0
2019-01-11,-50050.0,1.0
2019-01-14,-50050.0,1.0
2019-01-15,-50800.0,1.0
2019-01-16,-51300.0,1.0
2019-01-17,-51000.0,1.0
2019-01-18,-51450.0,1.0
2019-01-22,-51450.0,1.0
2019-01-23,-50700.0,1.0
2019-01-24,-50650.0,1.0
2019-01-25,-51250.0,1.0
2019-01-28,-51700.0,1.0
2019-01-29,-51000.0,1.0
2019-01-30,-51250.0,1.0
2019-01-31,-51950.0,1.0
2019-02-01,-52400.0,1.0
2019-02-04,-52750.0,1.0
2019-02-05,-53100.0,1.0
2019-02-06,-53200.0,1.0
2019-02-07,-53250.0,1.0
2019-02-08,-52600.0,1.0
2019-02-11,-53150.0,1.0
2019-02-12,-53600.0,1.0
2019-02-13,-53450.0,1.0
2019-02-14,-53600.0,1.0
2019-02-15,-52900.0,1.0
2019-02-19,-53950.0,1.0
2019-02-20,-53800.0,1.0
2019-02-21,-54750.0,1.0
2019-02-22,-54400.0,1.0
2019-02-25,-54400.0,1.0
2019-02-26,-54400.0,1.0
2019-02-27,-54400.0,1.0
2019-02-28,-54400.0,1.0
2019-03-01,-54850.0,1.0
2019-03-04,-55400.0,1.0
2019-03-05,-54900.0,1.0
2019-03-06,-54900.0,1.0
2019-03-07,-54900.0,1.0
