,equity
2014-06-30,-11633.0
2014-07-01,-11833.0
2014-07-02,-12083.0
2014-07-03,-12203.0
2014-07-07,-12303.0
2014-07-08,-12086.0
2014-07-09,-12086.0
2014-07-10,-12086.0
2014-07-11,-12086.0
2014-07-14,-12086.0
2014-07-15,-12086.0
2014-07-16,-12089.0
2014-07-17,-12089.0
2014-07-18,-11472.0
2014-07-21,-11472.0
2014-07-22,-11472.0
2014-07-23,-11472.0
2014-07-24,-11472.0
2014-07-25,-11472.0
2014-07-28,-11472.0
2014-07-29,-11472.0
2014-07-30,-11472.0
2014-07-31,-11472.0
2014-08-01,-11472.0
2014-08-04,-11472.0
2014-08-05,-11472.0
2014-08-06,-11472.0
2014-08-07,-11472.0
2014-08-08,-11472.0
2014-08-11,-11472.0
2014-08-12,-11475.0
2014-08-13,-11715.0
2014-08-14,-12235.0
2014-08-15,-12685.0
2014-08-18,-13288.0
2014-08-19,-13288.0
2014-08-20,-13288.0
2014-08-21,-13288.0
2014-08-22,-13288.0
2014-08-25,-13288.0
2014-08-26,-13288.0
2014-08-27,-13288.0
2014-08-28,-13288.0
2014-08-29,-13288.0
2014-09-02,-13288.0
2014-09-03,-13288.0
2014-09-04,-13288.0
2014-09-05,-13288.0
2014-09-08,-13288.0
2014-09-09,-13288.0
2014-09-10,-13288.0
2014-09-11,-13288.0
2014-09-12,-13288.0
2014-09-15,-13288.0
2014-09-16,-13288.0
2014-09-17,-13288.0
2014-09-18,-13288.0
2014-09-19,-13288.0
2014-09-22,-13288.0
2014-09-23,-13288.0
2014-09-24,-13288.0
2014-09-25,-13288.0
2014-09-26,-13288.0
2014-09-29,-13288.0
2014-09-30,-13288.0
2014-10-01,-13288.0
2014-10-02,-13288.0
2014-10-03,-13288.0
2014-10-06,-13288.0
2014-10-07,-13288.0
2014-10-08,-13288.0
2014-10-09,-13288.0
2014-10-10,-13288.0
2014-10-14,-13288.0
2014-10-15,-13288.0
2014-10-16,-13288.0
2014-10-17,-13288.0
2014-10-20,-13291.0
2014-10-21,-13681.0
2014-10-22,-15041.0
2014-10-23,-14391.0
2014-10-24,-14691.0
2014-10-27,-15094.0
2014-10-28,-15094.0
2014-10-29,-15094.0
2014-10-30,-15094.0
2014-10-31,-15094.0
2014-11-03,-15094.0
2014-11-04,-15094.0
2014-11-05,-15094.0
2014-11-06,-15094.0
2014-11-07,-15094.0
2014-11-10,-15094.0
2014-11-12,-15094.0
2014-11-13,-15094.0
2014-11-14,-15094.0
2014-11-17,-15094.0
2014-11-18,-15094.0
2014-11-19,-15094.0
2014-11-20,-15094.0
2014-11-21,-15094.0
2014-11-24,-15094.0
2014-11-25,-15097.0
2014-11-26,-15277.0
2014-11-28,-15277.0
2014-12-01,-14580.0
2014-12-02,-14580.0
2014-12-03,-14580.0
2014-12-04,-14580.0
2014-12-05,-14583.0
2014-12-08,-14783.0
2014-12-09,-13686.0
2014-12-10,-13686.0
2014-12-11,-13686.0
2014-12-12,-13686.0
2014-12-15,-13686.0
2015-01-23,-13686.0
2015-01-26,-13686.0
2015-01-27,-13689.0
2015-01-28,-13589.0
2015-01-29,-11742.0
2015-01-30,-11745.0
2015-02-02,-10918.0
2015-02-03,-10921.0
2015-02-04,-11594.0
2015-02-05,-11594.0
2015-02-06,-11594.0
2015-02-09,-11594.0
2015-02-10,-11594.0
2015-02-11,-11597.0
2015-02-12,-11547.0
2015-02-13,-12577.0
2015-02-17,-12380.0
2015-02-18,-12383.0
2015-02-19,-12463.0
2015-02-20,-12863.0
2015-02-23,-13486.0
2015-02-24,-13486.0
2015-02-25,-13486.0
2015-02-26,-13486.0
2015-02-27,-13486.0
2015-03-02,-13486.0
2015-03-03,-13486.0
2015-03-04,-13486.0
2015-03-05,-13486.0
2015-03-06,-13486.0
2015-03-09,-13486.0
2015-03-10,-13486.0
2015-03-11,-13486.0
2015-03-12,-13486.0
2015-03-13,-13486.0
2015-03-16,-13489.0
2015-03-17,-13695.0
2015-03-18,-13698.0
2015-03-19,-13701.0
2015-03-20,-13414.0
2015-03-23,-13414.0
2015-03-24,-13414.0
2015-03-25,-13414.0
2015-03-26,-13414.0
2015-03-27,-13414.0
2015-03-30,-13414.0
2015-03-31,-13417.0
2015-04-01,-12920.0
2015-04-02,-12920.0
2015-04-03,-12923.0
2015-04-06,-12566.0
2015-04-07,-12566.0
2015-04-08,-12569.0
2015-04-09,-12752.0
2015-04-10,-12752.0
2015-04-13,-12752.0
2015-04-14,-12752.0
2015-04-15,-12752.0
2015-04-16,-12752.0
2015-04-17,-12752.0
2015-04-20,-12755.0
2015-04-21,-13058.0
2015-04-22,-13058.0
2015-04-23,-13061.0
2015-04-24,-13344.0
2015-04-27,-13344.0
2015-04-28,-13347.0
2015-04-29,-13750.0
2015-04-30,-13750.0
2015-05-01,-13750.0
2015-05-04,-13750.0
2015-05-05,-13750.0
2015-05-06,-13753.0
2015-05-07,-13456.0
2015-05-08,-13456.0
2015-05-11,-13459.0
2015-05-12,-13079.0
2015-05-13,-13422.0
2015-05-14,-13425.0
2015-05-15,-13725.0
2015-05-18,-13728.0
2015-05-19,-13728.0
2015-05-20,-13728.0
2015-05-21,-13728.0
2015-05-22,-13728.0
2015-05-26,-13728.0
2015-05-27,-13728.0
2015-05-28,-13728.0
2015-05-29,-13728.0
2015-06-01,-13728.0
2015-06-02,-13728.0
2015-06-03,-13731.0
2015-06-04,-13881.0
2015-06-05,-13434.0
2015-06-08,-13437.0
2015-06-09,-13040.0
2015-06-10,-13043.0
2015-06-11,-13893.0
2015-06-12,-14193.0
2015-06-15,-13393.0
2015-06-16,-12202.0
2015-06-17,-12202.0
2015-06-18,-12205.0
2015-06-19,-12485.0
2015-06-22,-12575.0
2015-06-23,-12955.0
2015-06-24,-13105.0
2015-06-25,-12955.0
2015-06-26,-12885.0
2015-06-29,-12108.0
2015-06-30,-12108.0
2015-07-01,-12108.0
2015-07-02,-12111.0
2015-07-06,-10784.0
2015-07-07,-10784.0
2015-07-08,-10787.0
2015-07-09,-10860.0
2015-07-10,-10860.0
2015-07-13,-10860.0
2015-07-14,-10860.0
2015-07-15,-10860.0
2015-07-16,-10860.0
2015-07-17,-10860.0
2015-07-20,-10860.0
2015-07-21,-10863.0
2015-07-22,-10483.0
2015-07-23,-10816.0
2015-07-24,-10819.0
2015-07-27,-10362.0
2015-07-28,-10362.0
2015-07-29,-10362.0
2015-07-30,-10365.0
2015-07-31,-10395.0
2015-08-03,-10365.0
2015-08-04,-10615.0
2015-08-05,-10565.0
2015-08-06,-10565.0
2015-08-07,-10318.0
2015-08-10,-10318.0
2015-08-11,-10321.0
2015-08-12,-9604.0
2015-08-13,-9604.0
2015-08-14,-9607.0
2015-08-17,-9667.0
2015-08-18,-9660.0
2015-08-19,-9660.0
2015-08-20,-9660.0
2015-08-21,-9660.0
2015-08-24,-9660.0
2015-08-25,-9660.0
2015-08-26,-9660.0
2015-08-27,-9660.0
2015-08-28,-9660.0
2015-08-31,-9660.0
2015-09-01,-9660.0
2015-09-02,-9660.0
2015-09-03,-9663.0
2015-09-04,-9566.0
2015-09-08,-9566.0
2015-09-09,-9569.0
2015-09-10,-7472.0
2015-09-11,-7472.0
2015-09-14,-7475.0
2015-09-15,-7778.0
2015-09-16,-7781.0
2015-09-17,-9034.0
2015-09-18,-9034.0
2015-09-21,-9034.0
2015-09-22,-9037.0
2015-09-23,-7990.0
2015-09-24,-7993.0
2015-09-25,-7993.0
2015-09-28,-7496.0
2015-09-29,-7496.0
2015-09-30,-7496.0
2015-10-01,-7499.0
2015-10-02,-7452.0
2015-10-05,-7452.0
2015-10-06,-7452.0
2015-10-07,-7452.0
2015-10-08,-7452.0
2015-10-09,-7452.0
2015-10-13,-7452.0
2015-10-14,-7452.0
2015-10-15,-7452.0
2015-10-16,-7452.0
2015-10-19,-7455.0
2015-10-20,-8508.0
2015-10-21,-8508.0
2015-10-22,-8508.0
2015-10-23,-8508.0
2015-10-26,-8511.0
2015-10-27,-8334.0
2015-10-28,-8334.0
2015-10-29,-8334.0
2015-10-30,-8337.0
2015-11-02,-7610.0
2015-11-03,-7610.0
