,equity
2012-02-27,-13701.0
2012-02-28,-13701.0
2012-02-29,-13701.0
2012-03-01,-13704.0
2012-03-02,-13569.5
2012-03-05,-13572.5
2012-03-06,-12513.0
2012-03-07,-12516.0
2012-03-08,-13128.5
2012-03-09,-13353.5
2012-03-12,-13328.5
2012-03-13,-14506.5
2012-03-14,-14506.5
2012-03-15,-14506.5
2012-03-16,-14506.5
2012-03-19,-14506.5
2012-03-20,-14506.5
2012-03-21,-14506.5
2012-03-22,-14506.5
2012-03-23,-14506.5
2012-03-26,-14506.5
2012-03-27,-14506.5
2012-03-28,-14509.5
2012-03-29,-14425.0
2012-03-30,-14425.0
2012-04-02,-14428.0
2012-04-03,-14006.0
2012-04-04,-14006.0
2012-04-05,-14006.0
2012-04-06,-14006.0
2012-04-09,-14009.0
2012-04-10,-12824.5
2012-04-11,-12824.5
2012-04-12,-12827.5
2012-04-13,-12115.0
2012-04-16,-12052.5
2012-04-17,-13027.5
2012-04-18,-12777.5
2012-04-19,-12352.5
2012-04-20,-12368.0
2012-04-23,-12371.0
2012-04-24,-12671.0
2012-04-25,-13533.5
2012-04-26,-14108.5
2012-04-27,-14299.0
2012-04-30,-14299.0
2012-05-01,-14299.0
2012-05-02,-14299.0
2012-05-03,-14302.0
2012-05-04,-13289.5
2012-05-07,-13277.0
2012-05-08,-12927.0
2012-05-09,-12667.5
2012-05-10,-12667.5
2012-05-11,-12670.5
2012-05-14,-11933.0
2012-05-15,-11620.5
2012-05-16,-11358.0
2012-05-17,-10358.0
2012-05-18,-9695.5
2012-05-21,-10773.5
2012-05-22,-10776.5
2012-05-23,-11039.0
2012-05-24,-11026.5
2012-05-25,-10989.0
2012-05-29,-11767.0
2012-05-30,-11770.0
2012-05-31,-11795.0
2012-06-01,-9995.0
2012-06-04,-9895.0
2012-06-05,-9945.0
2012-06-06,-9945.0
2012-06-07,-11907.5
2012-06-08,-12320.0
2012-06-11,-11832.5
2012-06-12,-12282.5
2012-06-13,-11738.5
2012-06-14,-12626.0
2012-06-15,-13163.5
2012-06-18,-13338.5
2012-06-19,-14054.0
2012-06-20,-14054.0
2012-06-21,-14057.0
2012-06-22,-14522.5
2012-06-25,-14522.5
2012-06-26,-14525.5
2012-06-27,-15053.5
2012-06-28,-15053.5
2012-06-29,-15056.5
2012-07-02,-15281.5
2012-07-03,-15806.5
2012-07-05,-15581.5
2012-07-06,-14894.0
2012-07-09,-14706.5
2012-07-10,-14069.0
2012-07-11,-14231.5
2012-07-12,-14106.5
2012-07-13,-15006.5
2012-07-16,-14744.0
2012-07-17,-15256.5
2012-07-18,-15784.5
2012-07-19,-15787.5
2012-07-20,-15103.0
2012-07-23,-15103.0
2012-07-24,-15103.0
2012-07-25,-15103.0
2012-07-26,-15103.0
2012-07-27,-15103.0
2012-07-30,-15103.0
2012-07-31,-15103.0
2012-08-01,-15103.0
2012-08-02,-15103.0
2012-08-03,-15103.0
2012-08-06,-15103.0
2012-08-07,-15103.0
2012-08-08,-15103.0
2012-08-09,-15103.0
2012-08-10,-15103.0
2012-08-13,-15103.0
2012-08-14,-15103.0
2012-08-15,-15103.0
2012-08-16,-15103.0
2012-08-17,-15103.0
2012-08-20,-15103.0
2012-08-21,-15103.0
2012-08-22,-15103.0
2012-08-23,-15106.0
2012-08-24,-15618.5
2012-08-27,-15456.0
2012-08-28,-15493.5
2012-08-29,-15556.0
2012-08-30,-15043.5
2012-08-31,-15256.0
2012-09-04,-15221.5
2012-09-05,-15221.5
2012-09-06,-15221.5
2012-09-07,-15221.5
2012-09-10,-15221.5
2012-09-11,-15221.5
2012-09-12,-15221.5
2012-09-13,-15221.5
2012-09-14,-15221.5
2012-09-17,-15221.5
2012-09-18,-15221.5
2012-09-19,-15221.5
2012-09-20,-15224.5
2012-09-21,-15327.5
2012-09-24,-15327.5
2012-09-25,-15327.5
2012-09-26,-15327.5
2012-09-27,-15327.5
2012-09-28,-15327.5
2012-10-01,-15330.5
2012-10-02,-15380.5
2012-10-03,-15705.5
2012-10-04,-16205.5
2012-10-05,-16105.5
2012-10-09,-15346.0
2012-10-10,-15349.0
2012-10-11,-15436.5
2012-10-12,-15186.5
2012-10-15,-15714.5
2012-10-16,-15717.5
2012-10-17,-16080.0
2012-10-18,-15970.5
2012-10-19,-15973.5
2012-10-22,-15623.5
2012-10-23,-14886.0
2012-10-24,-14586.0
2012-10-25,-14786.0
2012-10-26,-14836.0
2012-10-29,-14598.5
2012-10-30,-15023.5
2012-10-31,-14823.5
2012-11-01,-15536.0
2012-11-02,-13336.0
2012-11-05,-15211.0
2012-11-06,-15611.0
2012-11-07,-14286.0
2012-11-08,-13376.5
2012-11-09,-13379.5
2012-11-13,-14592.0
2012-11-14,-13654.5
2012-11-15,-12154.5
2012-11-16,-13879.5
2012-11-19,-15029.5
2012-11-20,-15129.5
2012-11-21,-15392.0
2012-11-23,-16242.0
2012-11-26,-16079.5
2012-11-27,-15842.0
2012-11-28,-16354.5
2012-11-29,-16742.0
2012-11-30,-16632.5
2012-12-03,-16635.5
2012-12-04,-16460.5
2012-12-05,-16598.0
2012-12-06,-16710.5
2012-12-07,-16960.5
2012-12-10,-17101.0
2012-12-11,-17101.0
2012-12-12,-17101.0
2012-12-13,-17101.0
2012-12-14,-17101.0
2012-12-17,-17104.0
2012-12-18,-17916.5
2012-12-19,-17760.0
2012-12-20,-17785.0
2012-12-21,-17147.5
2012-12-24,-16938.0
2012-12-26,-16938.0
2012-12-27,-16938.0
2012-12-28,-16938.0
2012-12-31,-16938.0
2013-01-02,-16938.0
2013-01-03,-16941.0
2013-01-04,-17353.5
2013-01-07,-17103.5
2013-01-08,-16816.0
2013-01-09,-17044.0
2013-01-10,-17044.0
2013-01-11,-17044.0
2013-01-14,-17044.0
2013-01-15,-17044.0
2013-01-16,-17044.0
2013-01-17,-17044.0
2013-01-18,-17044.0
2013-01-22,-17044.0
2013-01-23,-17044.0
2013-01-24,-17044.0
2013-01-25,-17044.0
2013-01-28,-17047.0
2013-01-29,-17412.5
2013-01-30,-17412.5
2013-01-31,-17412.5
2013-02-01,-17412.5
2013-02-04,-17415.5
2013-02-05,-18215.5
2013-02-06,-18115.5
2013-02-07,-18003.0
2013-02-08,-18418.5
2013-02-11,-18418.5
2013-02-12,-18418.5
2013-02-13,-18418.5
2013-02-14,-18418.5
2013-02-15,-18421.5
2013-02-19,-18946.5
2013-02-20,-18199.5
2013-02-21,-18199.5
2013-02-22,-18199.5
2013-02-25,-18202.5
2013-02-26,-18305.5
2013-02-27,-18308.5
2013-02-28,-18371.0
2013-03-01,-18236.5
2013-03-04,-18236.5
2013-03-05,-18236.5
2013-03-06,-18236.5
2013-03-07,-18236.5
2013-03-08,-18236.5
2013-03-11,-18236.5
2013-03-12,-18236.5
2013-03-13,-18236.5
2013-03-14,-18236.5
2013-03-15,-18236.5
2013-03-18,-18239.5
2013-03-19,-18002.0
2013-03-20,-18752.0
2013-03-21,-18039.5
2013-03-22,-18402.0
2013-03-25,-18152.0
2013-03-26,-18905.0
2013-03-27,-18905.0
2013-03-28,-18905.0
2013-03-29,-18908.0
2013-04-01,-18486.0
2013-04-02,-18486.0
2013-04-03,-18486.0
2013-04-04,-18486.0
2013-04-05,-18486.0
2013-04-08,-18489.0
2013-04-09,-18917.0
2013-04-10,-18917.0
2013-04-11,-18917.0
2013-04-12,-18917.0
2013-04-15,-18917.0
2013-04-16,-18917.0
2013-04-17,-18917.0
2013-04-18,-18917.0
2013-04-19,-18917.0
2013-04-22,-18920.0
2013-04-23,-19645.0
2013-04-24,-19745.0
2013-04-25,-20110.5
2013-04-26,-20113.5
2013-04-29,-20613.5
2013-04-30,-20691.5
2013-05-01,-20694.5
2013-05-02,-21469.5
2013-05-03,-22422.5
2013-05-06,-22422.5
2013-05-07,-22422.5
2013-05-08,-22422.5
2013-05-09,-22425.5
2013-05-10,-22688.0
2013-05-13,-22828.5
2013-05-14,-22828.5
2013-05-15,-22828.5
2013-05-16,-22828.5
2013-05-17,-22828.5
2013-05-20,-22828.5
2013-05-21,-22828.5
2013-05-22,-22828.5
2013-05-23,-22828.5
2013-05-24,-22828.5
2013-05-28,-22828.5
2013-05-29,-22828.5
2013-05-30,-22828.5
2013-05-31,-22828.5
2013-06-03,-22831.5
2013-06-04,-22706.5
2013-06-05,-21531.5
2013-06-06,-21906.5
2013-06-07,-22997.0
2013-06-10,-23000.0
2013-06-11,-22140.5
2013-06-12,-22140.5
2013-06-13,-22140.5
2013-06-14,-22140.5
2013-06-17,-22143.5
2013-06-18,-22818.5
2013-06-19,-21937.0
2013-06-20,-21937.0
2013-06-21,-21937.0
2013-06-24,-21940.0
2013-06-25,-21943.0
2013-06-26,-21946.0
2013-06-27,-21949.0
2013-06-28,-21949.0
2013-07-01,-21949.0
2013-07-02,-21949.0
2013-07-03,-21949.0
2013-07-05,-21949.0
2013-07-08,-21952.0
2013-07-09,-21955.0
2013-07-10,-21955.0
2013-07-11,-21955.0
2013-07-12,-21955.0
2013-07-15,-21958.0
2013-07-16,-21958.0
2013-07-17,-21958.0
2013-07-18,-21958.0
2013-07-19,-21958.0
2013-07-22,-21958.0
2013-07-23,-21958.0
2013-07-24,-21958.0
2013-07-25,-21958.0
2013-07-26,-21958.0
2013-07-29,-21958.0
2013-07-30,-21958.0
2013-07-31,-21958.0
2013-08-01,-21958.0
2013-08-02,-21958.0
2013-08-05,-21958.0
2013-08-06,-21958.0
2013-08-07,-21958.0
2013-08-08,-21958.0
2013-08-09,-21958.0
2013-08-12,-21958.0
2013-08-13,-21958.0
2013-08-14,-21958.0
2013-08-15,-21958.0
2013-08-16,-21958.0
2013-08-19,-21961.0
2013-08-20,-22361.0
2013-08-21,-21914.0
2013-08-22,-21917.0
2013-08-23,-22170.0
2013-08-26,-22173.0
2013-08-27,-20701.0
2013-08-28,-20701.0
2013-08-29,-20704.0
2013-08-30,-20266.5
2013-09-03,-20779.0
2013-09-04,-21432.0
2013-09-05,-21435.0
2013-09-06,-21597.5
2013-09-09,-22247.5
2013-09-10,-22825.5
2013-09-11,-22828.5
2013-09-12,-22728.5
2013-09-13,-22903.5
2013-09-16,-23366.0
2013-09-17,-23791.0
2013-09-18,-24847.0
2013-09-19,-24750.0
2013-09-20,-24750.0
2013-09-23,-24750.0
2013-09-24,-24750.0
2013-09-25,-24750.0
2013-09-26,-24750.0
2013-09-27,-24750.0
2013-09-30,-24750.0
2013-10-01,-24750.0
2013-10-02,-24750.0
2013-10-03,-24750.0
2013-10-04,-24750.0
2013-10-07,-24753.0
2013-10-08,-23843.5
2013-10-09,-23846.5
2013-10-10,-25549.5
2013-10-11,-25549.5
2013-10-15,-25552.5
2013-10-16,-26593.0
2013-10-17,-26593.0
2013-10-18,-26593.0
2013-10-21,-26593.0
2013-10-22,-26593.0
2013-10-23,-26593.0
2013-10-24,-26593.0
2013-10-25,-26593.0
2013-10-28,-26593.0
2013-10-29,-26593.0
2013-10-30,-26596.0
2013-10-31,-26436.5
2013-11-01,-26436.5
2013-11-04,-26436.5
2013-11-05,-26436.5
2013-11-06,-26436.5
2013-11-07,-26436.5
2013-11-08,-26436.5
2013-11-12,-26436.5
2013-11-13,-26439.5
2013-11-14,-27077.0
2013-11-15,-27302.0
2013-11-18,-26992.5
2013-11-19,-26992.5
2013-11-20,-26992.5
2013-11-21,-26992.5
2013-11-22,-26992.5
2013-11-25,-26992.5
2013-11-26,-26992.5
2013-11-27,-26992.5
2013-11-29,-26992.5
2013-12-02,-26992.5
2013-12-03,-26992.5
2013-12-04,-26992.5
2013-12-05,-26992.5
2013-12-06,-26992.5
2013-12-09,-26995.5
2013-12-10,-26745.5
2013-12-11,-25620.5
2013-12-12,-25445.5
2013-12-13,-25433.0
2013-12-16,-25986.0
2013-12-17,-25989.0
2013-12-18,-27407.5
2013-12-19,-27348.0
2013-12-20,-27348.0
2013-12-23,-27348.0
2013-12-24,-27348.0
2013-12-26,-27348.0
2013-12-27,-27348.0
2013-12-30,-27348.0
2013-12-31,-27348.0
2014-01-02,-27348.0
2014-01-03,-27351.0
2014-01-06,-27104.0
2014-01-07,-27104.0
2014-01-08,-27104.0
2014-01-09,-27104.0
2014-01-10,-27104.0
2014-01-13,-27104.0
2014-01-14,-27104.0
2014-01-15,-27104.0
2014-01-16,-27104.0
2014-01-17,-27104.0
2014-01-21,-27107.0
2014-01-22,-27260.0
2014-01-23,-27263.0
2014-01-24,-25553.5
2014-01-27,-25553.5
2014-01-28,-25553.5
2014-01-29,-25556.5
2014-01-30,-26497.0
2014-01-31,-26500.0
2014-02-03,-24365.5
2014-02-04,-24368.5
2014-02-05,-24281.0
2014-02-06,-25284.0
2014-02-07,-25284.0
2014-02-10,-25287.0
2014-02-11,-26440.0
2014-02-12,-26443.0
2014-02-13,-26930.5
2014-02-14,-27396.0
2014-02-18,-27396.0
2014-02-19,-27396.0
2014-02-20,-27396.0
2014-02-21,-27396.0
2014-02-24,-27396.0
2014-02-25,-27396.0
2014-02-26,-27396.0
2014-02-27,-27396.0
2014-02-28,-27396.0
2014-03-03,-27396.0
2014-03-04,-27396.0
2014-03-05,-27396.0
2014-03-06,-27396.0
2014-03-07,-27396.0
2014-03-10,-27396.0
2014-03-11,-27396.0
2014-03-12,-27399.0
2014-03-13,-26539.5
2014-03-14,-26542.5
2014-03-17,-27255.0
2014-03-18,-27958.0
2014-03-19,-27961.0
2014-03-20,-28348.5
2014-03-21,-28026.5
2014-03-24,-28029.5
2014-03-25,-28329.5
2014-03-26,-27832.5
2014-03-27,-27832.5
2014-03-28,-27832.5
2014-03-31,-27835.5
2014-04-01,-28373.0
2014-04-02,-28773.0
2014-04-03,-28663.5
2014-04-04,-28666.5
2014-04-07,-27757.0
2014-04-08,-27757.0
2014-04-09,-27760.0
2014-04-10,-26113.0
2014-04-11,-26113.0
2014-04-14,-26113.0
2014-04-15,-26116.0
2014-04-16,-27078.5
2014-04-17,-27431.5
2014-04-18,-27431.5
2014-04-21,-27431.5
2014-04-22,-27434.5
2014-04-23,-27200.0
2014-04-24,-27203.0
2014-04-25,-26553.0
2014-04-28,-26940.5
2014-04-29,-27228.0
2014-04-30,-27528.0
2014-05-01,-27378.0
2014-05-02,-27353.0
2014-05-05,-27506.0
2014-05-06,-27506.0
2014-05-07,-27506.0
2014-05-08,-27506.0
2014-05-09,-27506.0
2014-05-12,-27506.0
2014-05-13,-27509.0
2014-05-14,-27034.0
2014-05-15,-26237.0
2014-05-16,-26240.0
2014-05-19,-26690.0
2014-05-20,-26130.5
2014-05-21,-26130.5
2014-05-22,-26133.5
2014-05-23,-26511.5
2014-05-27,-26511.5
2014-05-28,-26511.5
2014-05-29,-26511.5
2014-05-30,-26511.5
2014-06-02,-26511.5
2014-06-03,-26511.5
2014-06-04,-26511.5
2014-06-05,-26511.5
2014-06-06,-26511.5
2014-06-09,-26511.5
2014-06-10,-26511.5
2014-06-11,-26511.5
2014-06-12,-26511.5
2014-06-13,-26511.5
2014-06-16,-26511.5
2014-06-17,-26511.5
2014-06-18,-26514.5
2014-06-19,-26602.0
2014-06-20,-26764.5
2014-06-23,-26742.5
2014-06-24,-26742.5
2014-06-25,-26742.5
2014-06-26,-26742.5
2014-06-27,-26742.5
2014-06-30,-26742.5
2014-07-01,-26742.5
2014-07-02,-26742.5
2014-07-03,-26742.5
2014-07-07,-26742.5
2014-07-08,-26742.5
2014-07-09,-26742.5
2014-07-10,-26742.5
2014-07-11,-26742.5
2014-07-14,-26742.5
2014-07-15,-26742.5
2014-07-16,-26745.5
2014-07-17,-25486.0
2014-07-18,-25486.0
2014-07-21,-25486.0
2014-07-22,-25489.0
2014-07-23,-25689.0
2014-07-24,-25739.0
2014-07-25,-25167.0
2014-07-28,-25167.0
2014-07-29,-25167.0
2014-07-30,-25167.0
2014-07-31,-25167.0
2014-08-01,-25167.0
2014-08-04,-25167.0
2014-08-05,-25167.0
2014-08-06,-25170.0
2014-08-07,-24560.5
2014-08-08,-24563.5
2014-08-11,-24813.5
2014-08-12,-24738.5
2014-08-13,-25363.5
2014-08-14,-25738.5
2014-08-15,-25713.5
2014-08-18,-26563.5
2014-08-19,-27138.5
2014-08-20,-27476.0
2014-08-21,-27716.5
2014-08-22,-27719.5
2014-08-25,-28260.0
2014-08-26,-28260.0
2014-08-27,-28260.0
2014-08-28,-28260.0
2014-08-29,-28260.0
2014-09-02,-28260.0
2014-09-03,-28260.0
2014-09-04,-28260.0
2014-09-05,-28260.0
2014-09-08,-28260.0
2014-09-09,-28260.0
2014-09-10,-28260.0
2014-09-11,-28260.0
2014-09-12,-28260.0
2014-09-15,-28263.0
2014-09-16,-29063.0
2014-09-17,-29119.0
2014-09-18,-29656.5
2014-09-19,-29756.5
2014-09-22,-28834.5
2014-09-23,-28834.5
2014-09-24,-28834.5
2014-09-25,-28837.5
2014-09-26,-29465.5
2014-09-29,-29465.5
2014-09-30,-29465.5
2014-10-01,-29465.5
2014-10-02,-29465.5
2014-10-03,-29468.5
2014-10-06,-29296.5
2014-10-07,-29299.5
2014-10-08,-30787.0
2014-10-09,-28899.5
2014-10-10,-27974.5
2014-10-14,-26399.5
2014-10-15,-25674.5
2014-10-16,-25624.5
2014-10-17,-26962.0
2014-10-20,-27540.0
2014-10-21,-27540.0
2014-10-22,-27543.0
2014-10-23,-28758.5
2014-10-24,-28758.5
2014-10-27,-28761.5
2014-10-28,-29802.0
2014-10-29,-29805.0
2014-10-30,-30292.5
2014-10-31,-31467.5
2014-11-03,-31520.5
2014-11-04,-31520.5
2014-11-05,-31520.5
2014-11-06,-31520.5
2014-11-07,-31523.5
2014-11-10,-31864.0
2014-11-12,-31864.0
2014-11-13,-31864.0
2014-11-14,-31864.0
2014-11-17,-31864.0
2014-11-18,-31864.0
2014-11-19,-31864.0
2014-11-20,-31864.0
2014-11-21,-31864.0
2014-11-24,-31867.0
2014-11-25,-31867.0
2014-11-26,-32057.5
2014-11-28,-32057.5
2014-12-01,-32057.5
2014-12-02,-32057.5
2014-12-03,-32057.5
2014-12-04,-32057.5
2014-12-05,-32057.5
2014-12-08,-32057.5
2014-12-09,-32057.5
2014-12-10,-32057.5
2014-12-11,-32057.5
2014-12-12,-32057.5
2014-12-15,-32057.5
2014-12-16,-32060.5
2014-12-17,-33641.5
2014-12-18,-35707.0
2014-12-19,-35707.0
2014-12-22,-35710.0
2014-12-23,-35972.5
2014-12-24,-35938.0
2014-12-26,-35938.0
2014-12-29,-35938.0
2014-12-30,-35938.0
2014-12-31,-35941.0
2015-01-02,-35806.5
2015-01-05,-35809.5
2015-01-06,-35262.5
2015-01-07,-35265.5
2015-01-08,-37043.5
2015-01-09,-37043.5
2015-01-12,-37046.5
2015-01-13,-36834.0
2015-01-14,-36234.0
2015-01-15,-35509.0
2015-01-16,-36521.5
2015-01-20,-36824.5
2015-01-21,-36827.5
2015-01-22,-38327.5
2015-01-23,-37865.0
2015-01-26,-37915.0
2015-01-27,-36840.0
2015-01-28,-35277.5
2015-01-29,-36240.0
2015-01-30,-35090.0
2015-02-02,-36152.5
2015-02-03,-37615.0
2015-02-04,-37215.0
2015-02-05,-38302.5
2015-02-06,-37777.5
2015-02-09,-37643.0
2015-02-10,-37643.0
2015-02-11,-37643.0
2015-02-12,-37643.0
2015-02-13,-37643.0
2015-02-17,-37643.0
2015-02-18,-37643.0
2015-02-19,-37643.0
2015-02-20,-37643.0
2015-02-23,-37643.0
2015-02-24,-37643.0
2015-02-25,-37643.0
2015-02-26,-37643.0
2015-02-27,-37643.0
2015-03-02,-37643.0
2015-03-03,-37643.0
2015-03-04,-37643.0
2015-03-05,-37643.0
2015-03-06,-37643.0
2015-03-09,-37646.0
2015-03-10,-36011.5
2015-03-11,-36014.5
2015-03-12,-37305.0
2015-03-13,-37305.0
2015-03-16,-37308.0
2015-03-17,-37120.5
2015-03-18,-38264.0
2015-03-19,-37739.0
2015-03-20,-38926.5
2015-03-23,-38776.5
2015-03-24,-38042.0
2015-03-25,-38045.0
2015-03-26,-37782.5
2015-03-27,-37920.0
2015-03-30,-39298.0
2015-03-31,-39301.0
2015-04-01,-38626.0
2015-04-02,-39288.5
2015-04-03,-38188.5
2015-04-06,-39913.5
2015-04-07,-39788.5
2015-04-08,-39901.0
2015-04-09,-40401.0
2015-04-10,-40951.0
2015-04-13,-40563.5
2015-04-14,-40676.0
2015-04-15,-41188.5
2015-04-16,-41129.0
2015-04-17,-41132.0
2015-04-20,-42057.0
2015-04-21,-41882.0
2015-04-22,-42444.5
2015-04-23,-42857.0
2015-04-24,-42944.5
2015-04-27,-42472.5
2015-04-28,-42472.5
2015-04-29,-42472.5
2015-04-30,-42472.5
2015-05-01,-42472.5
2015-05-04,-42475.5
2015-05-05,-41241.0
2015-05-06,-41244.0
2015-05-07,-41894.0
2015-05-08,-43397.0
2015-05-11,-43397.0
2015-05-12,-43400.0
2015-05-13,-43325.0
2015-05-14,-44362.5
2015-05-15,-44487.5
2015-05-18,-44928.0
2015-05-19,-44928.0
2015-05-20,-44928.0
2015-05-21,-44928.0
2015-05-22,-44928.0
2015-05-26,-44928.0
2015-05-27,-44928.0
2015-05-28,-44928.0
2015-05-29,-44928.0
2015-06-01,-44931.0
2015-06-02,-44756.0
2015-06-03,-45056.0
2015-06-04,-44034.0
2015-06-05,-44037.0
2015-06-08,-43565.0
2015-06-09,-43568.0
2015-06-10,-44955.5
2015-06-11,-45105.5
2015-06-12,-44368.0
2015-06-15,-43918.0
2015-06-16,-44468.0
2015-06-17,-44736.5
2015-06-18,-45836.5
2015-06-19,-45299.0
2015-06-22,-45836.5
2015-06-23,-45936.5
2015-06-24,-45236.5
2015-06-25,-44864.5
2015-06-26,-44864.5
2015-06-29,-44864.5
2015-06-30,-44864.5
2015-07-01,-44864.5
2015-07-02,-44867.5
2015-07-06,-44305.0
2015-07-07,-44983.0
2015-07-08,-44983.0
2015-07-09,-44986.0
2015-07-10,-46176.5
2015-07-13,-46179.5
2015-07-14,-46682.5
2015-07-15,-46682.5
2015-07-16,-46685.5
2015-07-17,-46838.5
2015-07-20,-46838.5
2015-07-21,-46838.5
2015-07-22,-46838.5
2015-07-23,-46838.5
2015-07-24,-46841.5
2015-07-27,-46094.5
2015-07-28,-46094.5
2015-07-29,-46097.5
2015-07-30,-46113.0
2015-07-31,-46116.0
2015-08-03,-45691.0
2015-08-04,-45541.0
2015-08-05,-45991.0
2015-08-06,-45216.0
2015-08-07,-44791.0
2015-08-10,-46153.5
2015-08-11,-45203.5
2015-08-12,-45316.0
2015-08-13,-45228.5
2015-08-14,-45641.0
2015-08-17,-46116.0
2015-08-18,-45853.5
2015-08-19,-45366.0
2015-08-20,-43291.0
2015-08-21,-40081.5
2015-08-24,-40081.5
2015-08-25,-40081.5
2015-08-26,-40081.5
2015-08-27,-40084.5
2015-08-28,-40125.0
2015-08-31,-40128.0
2015-09-01,-36843.5
2015-09-02,-36846.5
2015-09-03,-37362.0
2015-09-04,-37362.0
2015-09-08,-37362.0
2015-09-09,-37365.0
2015-09-10,-37515.0
2015-09-11,-38002.5
2015-09-14,-37802.5
2015-09-15,-39252.5
2015-09-16,-40008.5
