,equity
2012-03-01,-1846.5
2012-03-02,-1846.5
2012-03-05,-1846.5
2012-03-06,-1846.5
2012-03-07,-1846.5
2012-03-08,-1846.5
2012-03-09,-1846.5
2012-03-12,-1846.5
2012-03-13,-1846.5
2012-03-14,-1846.5
2012-03-15,-1846.5
2012-03-16,-1846.5
2012-03-19,-1846.5
2012-03-20,-1846.5
2012-03-21,-1846.5
2012-03-22,-1846.5
2012-03-23,-1846.5
2012-03-26,-1846.5
2012-03-27,-1846.5
2012-03-28,-1846.5
2012-03-29,-1846.5
2012-03-30,-1846.5
2012-04-02,-1846.5
2012-04-03,-1846.5
2012-04-04,-1846.5
2012-04-05,-1846.5
2012-04-06,-1846.5
2012-04-09,-1849.5
2012-04-10,-662.0
2012-04-11,-1087.0
2012-04-12,-2090.0
2012-04-13,-2093.0
2012-04-16,-2030.5
2012-04-17,-3008.5
2012-04-18,-3008.5
2012-04-19,-3011.5
2012-04-20,-3024.0
2012-04-23,-2411.5
2012-04-24,-2711.5
2012-04-25,-3577.0
2012-04-26,-3577.0
2012-04-27,-3577.0
2012-04-30,-3577.0
2012-05-01,-3577.0
2012-05-02,-3577.0
2012-05-03,-3577.0
2012-05-04,-3577.0
2012-05-07,-3580.0
2012-05-08,-3230.0
2012-05-09,-2967.5
2012-05-10,-2905.0
2012-05-11,-2730.0
2012-05-14,-1992.5
2012-05-15,-1680.0
2012-05-16,-1417.5
2012-05-17,-417.5
2012-05-18,245.0
2012-05-21,-830.0
2012-05-22,-755.0
2012-05-23,-1017.5
2012-05-24,-1008.0
2012-05-25,-1011.0
2012-05-29,-1789.0
2012-05-30,-1792.0
2012-05-31,-1817.0
2012-06-01,-17.0
2012-06-04,83.0
2012-06-05,33.0
2012-06-06,33.0
2012-06-07,-1932.5
2012-06-08,-1932.5
2012-06-11,-1932.5
2012-06-12,-1932.5
2012-06-13,-1932.5
2012-06-14,-1932.5
2012-06-15,-1932.5
2012-06-18,-1932.5
2012-06-19,-1932.5
2012-06-20,-1932.5
2012-06-21,-1932.5
2012-06-22,-1932.5
2012-06-25,-1932.5
2012-06-26,-1932.5
2012-06-27,-1932.5
2012-06-28,-1932.5
2012-06-29,-1932.5
2012-07-02,-1932.5
2012-07-03,-1932.5
2012-07-05,-1932.5
2012-07-06,-1932.5
2012-07-09,-1932.5
2012-07-10,-1932.5
2012-07-11,-1932.5
2012-07-12,-1932.5
2012-07-13,-1932.5
2012-07-16,-1932.5
2012-07-17,-1932.5
2012-07-18,-1932.5
2012-07-19,-1932.5
2012-07-20,-1932.5
2012-07-23,-1935.5
2012-07-24,-1110.5
2012-07-25,-1160.5
2012-07-26,-2476.0
2012-07-27,-2476.0
2012-07-30,-2476.0
2012-07-31,-2476.0
2012-08-01,-2476.0
2012-08-02,-2479.0
2012-08-03,-3819.5
2012-08-06,-3819.5
2012-08-07,-3819.5
2012-08-08,-3819.5
2012-08-09,-3819.5
2012-08-10,-3819.5
2012-08-13,-3819.5
2012-08-14,-3819.5
2012-08-15,-3819.5
2012-08-16,-3819.5
2012-08-17,-3819.5
2012-08-20,-3819.5
2012-08-21,-3819.5
2012-08-22,-3819.5
2012-08-23,-3819.5
2012-08-24,-3819.5
2012-08-27,-3819.5
2012-08-28,-3819.5
2012-08-29,-3819.5
2012-08-30,-3819.5
2012-08-31,-3819.5
2012-09-04,-3822.5
2012-09-05,-3772.5
2012-09-06,-5138.0
2012-09-07,-5138.0
2012-09-10,-5138.0
2012-09-11,-5138.0
2012-09-12,-5138.0
2012-09-13,-5138.0
2012-09-14,-5138.0
2012-09-17,-5138.0
2012-09-18,-5138.0
2012-09-19,-5138.0
2012-09-20,-5138.0
2012-09-21,-5138.0
2012-09-24,-5138.0
2012-09-25,-5138.0
2012-09-26,-5138.0
2012-09-27,-5138.0
2012-09-28,-5138.0
2012-10-01,-5141.0
2012-10-02,-5191.0
2012-10-03,-5516.0
2012-10-04,-6019.0
2012-10-05,-6019.0
2012-10-09,-6019.0
2012-10-10,-6019.0
2012-10-11,-6019.0
2012-10-12,-6019.0
2012-10-15,-6022.0
2012-10-16,-6759.5
2012-10-17,-7125.0
2012-10-18,-7125.0
2012-10-19,-7128.0
2012-10-22,-6781.0
2012-10-23,-6781.0
2012-10-24,-6781.0
2012-10-25,-6781.0
2012-10-26,-6781.0
2012-10-29,-6784.0
2012-10-30,-7209.0
2012-10-31,-7009.0
2012-11-01,-7724.5
2012-11-02,-7727.5
2012-11-05,-9605.5
2012-11-06,-9605.5
2012-11-07,-9605.5
2012-11-08,-9605.5
2012-11-09,-9605.5
2012-11-13,-9608.5
2012-11-14,-8671.0
2012-11-15,-7174.0
2012-11-16,-7174.0
2012-11-19,-7174.0
2012-11-20,-7174.0
2012-11-21,-7174.0
2012-11-23,-7174.0
2012-11-26,-7174.0
2012-11-27,-7174.0
2012-11-28,-7174.0
2012-11-29,-7174.0
2012-11-30,-7174.0
2012-12-03,-7174.0
2012-12-04,-7174.0
2012-12-05,-7174.0
2012-12-06,-7174.0
2012-12-07,-7174.0
2012-12-10,-7174.0
2012-12-11,-7174.0
2012-12-12,-7174.0
2012-12-13,-7174.0
2012-12-14,-7174.0
2012-12-17,-7174.0
2012-12-18,-7174.0
2012-12-19,-7174.0
2012-12-20,-7174.0
2012-12-21,-7177.0
2012-12-24,-6967.5
2012-12-26,-6967.5
2012-12-27,-6967.5
2012-12-28,-6967.5
2012-12-31,-6970.5
2013-01-02,-8698.5
2013-01-03,-8698.5
2013-01-04,-8698.5
2013-01-07,-8698.5
2013-01-08,-8698.5
2013-01-09,-8698.5
2013-01-10,-8698.5
2013-01-11,-8698.5
2013-01-14,-8698.5
2013-01-15,-8698.5
2013-01-16,-8698.5
2013-01-17,-8698.5
2013-01-18,-8698.5
2013-01-22,-8698.5
2013-01-23,-8698.5
2013-01-24,-8698.5
2013-01-25,-8698.5
2013-01-28,-8698.5
2013-01-29,-8698.5
2013-01-30,-8698.5
2013-01-31,-8698.5
2013-02-01,-8698.5
2013-02-04,-8698.5
2013-02-05,-8698.5
2013-02-06,-8698.5
2013-02-07,-8698.5
2013-02-08,-8698.5
2013-02-11,-8698.5
2013-02-12,-8698.5
2013-02-13,-8698.5
2013-02-14,-8698.5
2013-02-15,-8698.5
2013-02-19,-8698.5
2013-02-20,-8698.5
2013-02-21,-8698.5
2013-02-22,-8698.5
2013-02-25,-8698.5
2013-02-26,-8698.5
2013-02-27,-8698.5
2013-02-28,-8698.5
2013-03-01,-8698.5
2013-03-04,-8698.5
2013-03-05,-8698.5
2013-03-06,-8698.5
2013-03-07,-8698.5
2013-03-08,-8698.5
2013-03-11,-8698.5
2013-03-12,-8698.5
2013-03-13,-8698.5
2013-03-14,-8698.5
2013-03-15,-8698.5
2013-03-18,-8698.5
2013-03-19,-8698.5
2013-03-20,-8698.5
2013-03-21,-8698.5
2013-03-22,-8698.5
2013-03-25,-8698.5
2013-03-26,-8698.5
2013-03-27,-8698.5
2013-03-28,-8698.5
2013-03-29,-8698.5
2013-04-01,-8698.5
2013-04-02,-8698.5
2013-04-03,-8698.5
2013-04-04,-8698.5
2013-04-05,-8698.5
2013-04-08,-8698.5
2013-04-09,-8698.5
2013-04-10,-8698.5
2013-04-11,-8698.5
2013-04-12,-8698.5
2013-04-15,-8698.5
2013-04-16,-8698.5
2013-04-17,-8698.5
2013-04-18,-8698.5
2013-04-19,-8698.5
2013-04-22,-8701.5
2013-04-23,-9429.5
2013-04-24,-9429.5
2013-04-25,-9429.5
2013-04-26,-9429.5
2013-04-29,-9429.5
2013-04-30,-9429.5
2013-05-01,-9429.5
2013-05-02,-9429.5
2013-05-03,-9429.5
2013-05-06,-9429.5
2013-05-07,-9429.5
2013-05-08,-9429.5
2013-05-09,-9429.5
2013-05-10,-9429.5
2013-05-13,-9429.5
2013-05-14,-9429.5
2013-05-15,-9429.5
2013-05-16,-9429.5
2013-05-17,-9429.5
2013-05-20,-9429.5
2013-05-21,-9429.5
2013-05-22,-9429.5
2013-05-23,-9429.5
2013-05-24,-9429.5
2013-05-28,-9432.5
2013-05-29,-8832.5
2013-05-30,-9257.5
2013-05-31,-8395.0
2013-06-03,-8257.5
2013-06-04,-8132.5
2013-06-05,-6957.5
2013-06-06,-7332.5
2013-06-07,-8420.0
2013-06-10,-8557.5
2013-06-11,-7695.0
2013-06-12,-7107.5
2013-06-13,-8295.0
2013-06-14,-7707.5
2013-06-17,-8332.5
2013-06-18,-9010.5
2013-06-19,-9013.5
2013-06-20,-9013.5
2013-06-21,-9013.5
2013-06-24,-9016.5
2013-06-25,-9016.5
2013-06-26,-9016.5
2013-06-27,-9016.5
2013-06-28,-9016.5
2013-07-01,-9016.5
2013-07-02,-9016.5
2013-07-03,-9016.5
2013-07-05,-9016.5
2013-07-08,-9016.5
2013-07-09,-9016.5
2013-07-10,-9016.5
2013-07-11,-9016.5
2013-07-12,-9016.5
2013-07-15,-9016.5
2013-07-16,-9016.5
2013-07-17,-9016.5
2013-07-18,-9016.5
2013-07-19,-9016.5
2013-07-22,-9016.5
2013-07-23,-9016.5
2013-07-24,-9016.5
2013-07-25,-9016.5
2013-07-26,-9016.5
2013-07-29,-9016.5
2013-07-30,-9016.5
2013-07-31,-9016.5
2013-08-01,-9016.5
2013-08-02,-9016.5
2013-08-05,-9016.5
2013-08-06,-9016.5
2013-08-07,-9016.5
2013-08-08,-9016.5
2013-08-09,-9016.5
2013-08-12,-9016.5
2013-08-13,-9016.5
2013-08-14,-9016.5
2013-08-15,-9016.5
2013-08-16,-9016.5
2013-08-19,-9016.5
2013-08-20,-9016.5
2013-08-21,-9016.5
2013-08-22,-9016.5
2013-08-23,-9016.5
2013-08-26,-9016.5
2013-08-27,-9016.5
2013-08-28,-9016.5
2013-08-29,-9016.5
2013-08-30,-9016.5
2013-09-03,-9016.5
2013-09-04,-9016.5
2013-09-05,-9016.5
2013-09-06,-9016.5
2013-09-09,-9016.5
2013-09-10,-9016.5
2013-09-11,-9016.5
2013-09-12,-9016.5
2013-09-13,-9016.5
2013-09-16,-9016.5
2013-09-17,-9016.5
2013-09-18,-9016.5
2013-09-19,-9016.5
2013-09-20,-9016.5
2013-09-23,-9016.5
2013-09-24,-9016.5
2013-09-25,-9016.5
2013-09-26,-9016.5
2013-09-27,-9016.5
2013-09-30,-9019.5
2013-10-01,-9494.5
2013-10-02,-9532.0
2013-10-03,-9057.0
2013-10-04,-9457.0
2013-10-07,-8944.5
2013-10-08,-8032.0
2013-10-09,-7894.5
2013-10-10,-9594.5
2013-10-11,-10035.0
2013-10-15,-10035.0
2013-10-16,-10035.0
2013-10-17,-10035.0
2013-10-18,-10035.0
2013-10-21,-10035.0
2013-10-22,-10035.0
2013-10-23,-10035.0
2013-10-24,-10035.0
2013-10-25,-10035.0
2013-10-28,-10035.0
2013-10-29,-10035.0
2013-10-30,-10035.0
2013-10-31,-10035.0
2013-11-01,-10035.0
2013-11-04,-10035.0
2013-11-05,-10035.0
2013-11-06,-10035.0
2013-11-07,-10035.0
2013-11-08,-10035.0
2013-11-12,-10035.0
2013-11-13,-10035.0
2013-11-14,-10035.0
2013-11-15,-10035.0
2013-11-18,-10035.0
2013-11-19,-10035.0
2013-11-20,-10035.0
2013-11-21,-10035.0
2013-11-22,-10035.0
2013-11-25,-10035.0
2013-11-26,-10035.0
2013-11-27,-10035.0
2013-11-29,-10035.0
2013-12-02,-10035.0
2013-12-03,-10035.0
2013-12-04,-10035.0
2013-12-05,-10035.0
2013-12-06,-10035.0
2013-12-09,-10035.0
2013-12-10,-10035.0
2013-12-11,-10035.0
2013-12-12,-10035.0
2013-12-13,-10035.0
2013-12-16,-10038.0
2013-12-17,-9725.5
2013-12-18,-11147.0
2013-12-19,-11147.0
2013-12-20,-11147.0
2013-12-23,-11147.0
2013-12-24,-11147.0
2013-12-26,-11147.0
2013-12-27,-11147.0
2013-12-30,-11147.0
2013-12-31,-11147.0
2014-01-02,-11147.0
2014-01-03,-11147.0
2014-01-06,-11147.0
2014-01-07,-11147.0
2014-01-08,-11147.0
2014-01-09,-11147.0
2014-01-10,-11147.0
2014-01-13,-11147.0
2014-01-14,-11147.0
2014-01-15,-11147.0
2014-01-16,-11147.0
2014-01-17,-11147.0
2014-01-21,-11147.0
2014-01-22,-11147.0
2014-01-23,-11147.0
2014-01-24,-11147.0
2014-01-27,-11150.0
2014-01-28,-11450.0
2014-01-29,-10650.0
2014-01-30,-11587.5
2014-01-31,-11012.5
2014-02-03,-8875.0
2014-02-04,-9612.5
2014-02-05,-9525.0
2014-02-06,-10525.0
2014-02-07,-11765.5
2014-02-10,-11765.5
2014-02-11,-11765.5
2014-02-12,-11765.5
2014-02-13,-11765.5
2014-02-14,-11765.5
2014-02-18,-11765.5
2014-02-19,-11765.5
2014-02-20,-11765.5
2014-02-21,-11765.5
2014-02-24,-11765.5
2014-02-25,-11765.5
2014-02-26,-11765.5
2014-02-27,-11765.5
2014-02-28,-11765.5
2014-03-03,-11765.5
2014-03-04,-11765.5
2014-03-05,-11765.5
2014-03-06,-11765.5
2014-03-07,-11765.5
2014-03-10,-11765.5
2014-03-11,-11765.5
2014-03-12,-11765.5
2014-03-13,-11765.5
2014-03-14,-11765.5
2014-03-17,-11765.5
2014-03-18,-11765.5
2014-03-19,-11765.5
2014-03-20,-11765.5
2014-03-21,-11765.5
2014-03-24,-11765.5
2014-03-25,-11765.5
2014-03-26,-11765.5
2014-03-27,-11765.5
2014-03-28,-11765.5
2014-03-31,-11765.5
2014-04-01,-11765.5
2014-04-02,-11765.5
2014-04-03,-11765.5
2014-04-04,-11765.5
2014-04-07,-11765.5
2014-04-08,-11765.5
2014-04-09,-11765.5
2014-04-10,-11765.5
2014-04-11,-11765.5
2014-04-14,-11768.5
2014-04-15,-12506.0
2014-04-16,-13471.5
2014-04-17,-13471.5
2014-04-18,-13471.5
2014-04-21,-13471.5
2014-04-22,-13471.5
2014-04-23,-13471.5
2014-04-24,-13471.5
2014-04-25,-13471.5
2014-04-28,-13471.5
2014-04-29,-13471.5
2014-04-30,-13471.5
2014-05-01,-13471.5
2014-05-02,-13471.5
2014-05-05,-13471.5
2014-05-06,-13471.5
2014-05-07,-13471.5
2014-05-08,-13471.5
2014-05-09,-13471.5
2014-05-12,-13471.5
2014-05-13,-13471.5
2014-05-14,-13471.5
2014-05-15,-13471.5
2014-05-16,-13471.5
2014-05-19,-13471.5
2014-05-20,-13471.5
2014-05-21,-13471.5
2014-05-22,-13471.5
2014-05-23,-13471.5
2014-05-27,-13471.5
2014-05-28,-13471.5
2014-05-29,-13471.5
2014-05-30,-13471.5
2014-06-02,-13471.5
2014-06-03,-13471.5
2014-06-04,-13471.5
2014-06-05,-13471.5
2014-06-06,-13471.5
2014-06-09,-13471.5
2014-06-10,-13471.5
2014-06-11,-13471.5
2014-06-12,-13471.5
2014-06-13,-13471.5
2014-06-16,-13474.5
2014-06-17,-13824.5
2014-06-18,-14508.5
2014-06-19,-14508.5
2014-06-20,-14508.5
2014-06-23,-14508.5
2014-06-24,-14508.5
2014-06-25,-14508.5
2014-06-26,-14508.5
2014-06-27,-14508.5
2014-06-30,-14508.5
2014-07-01,-14508.5
2014-07-02,-14508.5
2014-07-03,-14508.5
2014-07-07,-14508.5
2014-07-08,-14508.5
2014-07-09,-14508.5
2014-07-10,-14508.5
2014-07-11,-14508.5
2014-07-14,-14508.5
2014-07-15,-14508.5
2014-07-16,-14508.5
2014-07-17,-14508.5
2014-07-18,-14508.5
2014-07-21,-14508.5
2014-07-22,-14508.5
2014-07-23,-14508.5
2014-07-24,-14508.5
2014-07-25,-14508.5
2014-07-28,-14508.5
2014-07-29,-14508.5
2014-07-30,-14508.5
2014-07-31,-14508.5
2014-08-01,-14508.5
2014-08-04,-14511.5
2014-08-05,-13511.5
2014-08-06,-13499.0
2014-08-07,-12886.5
2014-08-08,-14074.0
2014-08-11,-14327.0
2014-08-12,-14327.0
2014-08-13,-14327.0
2014-08-14,-14327.0
2014-08-15,-14327.0
2014-08-18,-14327.0
2014-08-19,-14327.0
2014-08-20,-14327.0
2014-08-21,-14327.0
2014-08-22,-14327.0
2014-08-25,-14327.0
2014-08-26,-14327.0
2014-08-27,-14327.0
2014-08-28,-14327.0
2014-08-29,-14327.0
2014-09-02,-14327.0
2014-09-03,-14327.0
2014-09-04,-14327.0
2014-09-05,-14327.0
2014-09-08,-14327.0
2014-09-09,-14327.0
2014-09-10,-14327.0
2014-09-11,-14327.0
2014-09-12,-14327.0
2014-09-15,-14330.0
2014-09-16,-15130.0
2014-09-17,-15186.0
2014-09-18,-15726.5
2014-09-19,-15726.5
2014-09-22,-15726.5
2014-09-23,-15726.5
2014-09-24,-15726.5
2014-09-25,-15726.5
2014-09-26,-15726.5
2014-09-29,-15729.5
2014-09-30,-15529.5
2014-10-01,-14279.5
2014-10-02,-14017.0
2014-10-03,-15254.5
2014-10-06,-15079.5
2014-10-07,-13779.5
2014-10-08,-15270.0
2014-10-09,-15273.0
2014-10-10,-14348.0
2014-10-14,-12773.0
2014-10-15,-12048.0
2014-10-16,-11998.0
2014-10-17,-13335.5
2014-10-20,-13913.5
2014-10-21,-13913.5
2014-10-22,-13913.5
2014-10-23,-13913.5
2014-10-24,-13913.5
2014-10-27,-13913.5
2014-10-28,-13913.5
2014-10-29,-13913.5
2014-10-30,-13913.5
2014-10-31,-13913.5
2014-11-03,-13913.5
2014-11-04,-13913.5
2014-11-05,-13913.5
2014-11-06,-13913.5
2014-11-07,-13913.5
2014-11-10,-13913.5
2014-11-12,-13913.5
2014-11-13,-13913.5
2014-11-14,-13913.5
2014-11-17,-13913.5
2014-11-18,-13913.5
2014-11-19,-13913.5
2014-11-20,-13913.5
2014-11-21,-13913.5
2014-11-24,-13913.5
2014-11-25,-13913.5
2014-11-26,-13913.5
2014-11-28,-13913.5
2014-12-01,-13913.5
2014-12-02,-13913.5
2014-12-03,-13913.5
2014-12-04,-13913.5
2014-12-05,-13913.5
2014-12-08,-13913.5
2014-12-09,-13913.5
2014-12-10,-13913.5
2014-12-11,-13913.5
2014-12-12,-13913.5
2014-12-15,-13916.5
2014-12-16,-13391.5
2014-12-17,-14972.5
2014-12-18,-17035.0
2014-12-19,-18238.0
2014-12-22,-18238.0
2014-12-23,-18238.0
2014-12-24,-18238.0
2014-12-26,-18238.0
2014-12-29,-18238.0
2014-12-30,-18241.0
2014-12-31,-17316.0
2015-01-02,-17178.5
2015-01-05,-15206.5
2015-01-06,-15206.5
2015-01-07,-15206.5
2015-01-08,-15206.5
2015-01-09,-15206.5
2015-01-12,-15206.5
2015-01-13,-15206.5
2015-01-14,-15206.5
2015-01-15,-15206.5
2015-01-16,-15206.5
2015-01-20,-15206.5
2015-01-21,-15206.5
2015-01-22,-15206.5
2015-01-23,-15206.5
2015-01-26,-15206.5
2015-01-27,-15209.5
2015-01-28,-13647.0
2015-01-29,-14609.5
2015-01-30,-13459.5
2015-02-02,-14525.0
2015-02-03,-14525.0
2015-02-04,-14525.0
2015-02-05,-14525.0
2015-02-06,-14525.0
2015-02-09,-14525.0
2015-02-10,-14525.0
2015-02-11,-14525.0
2015-02-12,-14525.0
2015-02-13,-14525.0
2015-02-17,-14525.0
2015-02-18,-14525.0
2015-02-19,-14525.0
2015-02-20,-14525.0
2015-02-23,-14525.0
2015-02-24,-14525.0
2015-02-25,-14525.0
2015-02-26,-14525.0
2015-02-27,-14528.0
2015-03-02,-15118.5
2015-03-03,-15118.5
2015-03-04,-15118.5
2015-03-05,-15118.5
2015-03-06,-15118.5
2015-03-09,-15121.5
2015-03-10,-13484.0
2015-03-11,-13096.5
2015-03-12,-14384.0
2015-03-13,-13609.0
2015-03-16,-15096.5
2015-03-17,-14909.0
2015-03-18,-16055.5
2015-03-19,-16058.5
2015-03-20,-17249.0
2015-03-23,-17252.0
2015-03-24,-16514.5
2015-03-25,-14952.0
2015-03-26,-14689.5
2015-03-27,-14827.0
2015-03-30,-16202.0
2015-03-31,-15289.5
2015-04-01,-14614.5
2015-04-02,-15277.0
2015-04-03,-14177.0
2015-04-06,-15905.0
2015-04-07,-15905.0
2015-04-08,-15905.0
2015-04-09,-15905.0
2015-04-10,-15905.0
2015-04-13,-15905.0
2015-04-14,-15905.0
2015-04-15,-15905.0
2015-04-16,-15905.0
2015-04-17,-15908.0
2015-04-20,-16836.0
2015-04-21,-16836.0
2015-04-22,-16836.0
2015-04-23,-16836.0
2015-04-24,-16836.0
2015-04-27,-16836.0
2015-04-28,-16836.0
2015-04-29,-16836.0
2015-04-30,-16836.0
2015-05-01,-16836.0
2015-05-04,-16836.0
2015-05-05,-16836.0
2015-05-06,-16836.0
2015-05-07,-16836.0
2015-05-08,-16836.0
2015-05-11,-16836.0
2015-05-12,-16836.0
2015-05-13,-16836.0
2015-05-14,-16836.0
2015-05-15,-16836.0
2015-05-18,-16836.0
2015-05-19,-16836.0
2015-05-20,-16836.0
2015-05-21,-16836.0
2015-05-22,-16836.0
2015-05-26,-16836.0
2015-05-27,-16836.0
2015-05-28,-16836.0
2015-05-29,-16836.0
2015-06-01,-16836.0
2015-06-02,-16836.0
2015-06-03,-16836.0
2015-06-04,-16836.0
2015-06-05,-16836.0
2015-06-08,-16839.0
2015-06-09,-16701.5
2015-06-10,-18092.0
2015-06-11,-18092.0
2015-06-12,-18095.0
2015-06-15,-17645.0
2015-06-16,-18195.0
2015-06-17,-18466.5
2015-06-18,-18466.5
2015-06-19,-18466.5
2015-06-22,-18466.5
2015-06-23,-18466.5
2015-06-24,-18466.5
2015-06-25,-18469.5
2015-06-26,-18369.5
2015-06-29,-16172.5
2015-06-30,-16172.5
2015-07-01,-16172.5
2015-07-02,-16172.5
2015-07-06,-16172.5
2015-07-07,-16172.5
2015-07-08,-16172.5
2015-07-09,-16172.5
2015-07-10,-16172.5
2015-07-13,-16172.5
2015-07-14,-16172.5
2015-07-15,-16172.5
2015-07-16,-16172.5
2015-07-17,-16172.5
2015-07-20,-16172.5
2015-07-21,-16172.5
2015-07-22,-16175.5
2015-07-23,-15650.5
2015-07-24,-14625.5
2015-07-27,-13875.5
2015-07-28,-15325.5
2015-07-29,-16116.0
2015-07-30,-16116.0
2015-07-31,-16119.0
2015-08-03,-15694.0
2015-08-04,-15544.0
2015-08-05,-15997.0
2015-08-06,-16000.0
2015-08-07,-15575.0
2015-08-10,-16940.5
2015-08-11,-16943.5
2015-08-12,-17056.0
2015-08-13,-16968.5
2015-08-14,-17381.0
2015-08-17,-17859.0
2015-08-18,-17859.0
2015-08-19,-17859.0
2015-08-20,-17859.0
2015-08-21,-17859.0
2015-08-24,-17862.0
2015-08-25,-15824.5
2015-08-26,-18724.5
2015-08-27,-20690.0
2015-08-28,-20690.0
2015-08-31,-20690.0
2015-09-01,-20693.0
2015-09-02,-22155.5
2015-09-03,-22671.0
2015-09-04,-22674.0
2015-09-08,-24552.0
2015-09-09,-24552.0
2015-09-10,-24552.0
2015-09-11,-24552.0
2015-09-14,-24552.0
2015-09-15,-24552.0
2015-09-16,-24552.0
2015-09-17,-24552.0
2015-09-18,-24552.0
2015-09-21,-24555.0
2015-09-22,-23542.5
