,equity
2013-04-11,16498.5
2013-04-12,16498.5
2013-04-15,16495.5
2013-04-16,17333.0
2013-04-17,16245.5
2013-04-18,15742.5
2013-04-19,15739.5
2013-04-22,16124.0
2013-04-23,16124.0
2013-04-24,16124.0
2013-04-25,16124.0
2013-04-26,16124.0
2013-04-29,16121.0
2013-04-30,16196.0
2013-05-01,15483.5
2013-05-02,16258.5
2013-05-03,17208.5
2013-05-06,17333.5
2013-05-07,17696.0
2013-05-08,18033.5
2013-05-09,17758.5
2013-05-10,18021.0
2013-05-13,18158.5
2013-05-14,19008.5
2013-05-15,19421.0
2013-05-16,19046.0
2013-05-17,19871.0
2013-05-20,19808.5
2013-05-21,19983.5
2013-05-22,19158.5
2013-05-23,19033.5
2013-05-24,18796.0
2013-05-28,19621.0
2013-05-29,19021.0
2013-05-30,19446.0
2013-05-31,18583.5
2013-06-03,18446.0
2013-06-04,18321.0
2013-06-05,17146.0
2013-06-06,17521.0
2013-06-07,18608.5
2013-06-10,18743.0
2013-06-11,18743.0
2013-06-12,18743.0
2013-06-13,18743.0
2013-06-14,18743.0
2013-06-17,18743.0
2013-06-18,18743.0
2013-06-19,18743.0
2013-06-20,18743.0
2013-06-21,18743.0
2013-06-24,18743.0
2013-06-25,18743.0
2013-06-26,18743.0
2013-06-27,18743.0
2013-06-28,18743.0
2013-07-01,18743.0
2013-07-02,18743.0
2013-07-03,18743.0
2013-07-05,18743.0
2013-07-08,18743.0
2013-07-09,18743.0
2013-07-10,18743.0
2013-07-11,18743.0
2013-07-12,18743.0
2013-07-15,18743.0
2013-07-16,18743.0
2013-07-17,18743.0
2013-07-18,18743.0
2013-07-19,18743.0
2013-07-22,18743.0
2013-07-23,18743.0
2013-07-24,18743.0
2013-07-25,18743.0
2013-07-26,18743.0
2013-07-29,18743.0
2013-07-30,18743.0
2013-07-31,18743.0
2013-08-01,18743.0
2013-08-02,18743.0
2013-08-05,18743.0
2013-08-06,18743.0
2013-08-07,18743.0
2013-08-08,18743.0
2013-08-09,18743.0
2013-08-12,18740.0
2013-08-13,18990.0
2013-08-14,18602.5
2013-08-15,17402.5
2013-08-16,17227.5
2013-08-19,16677.5
2013-08-20,17077.5
2013-08-21,16627.5
2013-08-22,17227.5
2013-08-23,17477.5
2013-08-26,17315.0
2013-08-27,15837.0
2013-08-28,15834.0
2013-08-29,15871.5
2013-08-30,15431.0
2013-09-03,15431.0
2013-09-04,15431.0
2013-09-05,15431.0
2013-09-06,15431.0
2013-09-09,15431.0
2013-09-10,15431.0
2013-09-11,15431.0
2013-09-12,15431.0
2013-09-13,15431.0
2013-09-16,15428.0
2013-09-17,15853.0
2013-09-18,16897.0
2013-09-19,16797.0
2013-09-20,16159.5
2013-09-23,15784.5
2013-09-24,15609.5
2013-09-25,15347.0
2013-09-26,15434.5
2013-09-27,15197.0
2013-09-30,14672.0
2013-10-01,15147.0
2013-10-02,15184.5
2013-10-03,14709.5
2013-10-04,15109.5
2013-10-07,14597.0
2013-10-08,13684.5
2013-10-09,13547.0
2013-10-10,15247.0
2013-10-11,15684.5
2013-10-15,15622.0
2013-10-16,16659.5
2013-10-17,17297.0
2013-10-18,17822.0
2013-10-21,17847.0
2013-10-22,18472.0
2013-10-23,18009.5
2013-10-24,18272.0
2013-10-25,18609.5
2013-10-28,18747.0
2013-10-29,19222.0
2013-10-30,18972.0
2013-10-31,18809.5
2013-11-01,18834.5
2013-11-04,19034.5
2013-11-05,18959.5
2013-11-06,19197.0
2013-11-07,18147.0
2013-11-08,19197.0
2013-11-12,19159.5
2013-11-13,19759.5
2013-11-14,20397.0
2013-11-15,20622.0
2013-11-18,20309.5
2013-11-19,20234.5
2013-11-20,19909.5
2013-11-21,20634.5
2013-11-22,21122.0
2013-11-25,20984.5
2013-11-26,21172.0
2013-11-27,21284.5
2013-11-29,21172.0
2013-12-02,20922.0
2013-12-03,20522.0
2013-12-04,20709.5
2013-12-05,20159.5
2013-12-06,21084.5
2013-12-09,21372.0
2013-12-10,21122.0
2013-12-11,19997.0
2013-12-12,19822.0
2013-12-13,19809.5
2013-12-16,20356.5
2013-12-17,20356.5
2013-12-18,20356.5
2013-12-19,20356.5
2013-12-20,20356.5
2013-12-23,20353.5
2013-12-24,20728.5
2013-12-26,21141.0
2013-12-27,21078.5
2013-12-30,20991.0
2013-12-31,21366.0
2014-01-02,20603.5
2014-01-03,20666.0
2014-01-06,20416.0
2014-01-07,20928.5
2014-01-08,20791.0
2014-01-09,20891.0
2014-01-10,21066.0
2014-01-13,19816.0
2014-01-14,20891.0
2014-01-15,21428.5
2014-01-16,21191.0
2014-01-17,20803.5
2014-01-21,21163.0
2014-01-22,21163.0
2014-01-23,21163.0
2014-01-24,21163.0
2014-01-27,21163.0
2014-01-28,21163.0
2014-01-29,21163.0
2014-01-30,21163.0
2014-01-31,21163.0
2014-02-03,21163.0
2014-02-04,21163.0
2014-02-05,21163.0
2014-02-06,21163.0
2014-02-07,21163.0
2014-02-10,21160.0
2014-02-11,22310.0
2014-02-12,22235.0
2014-02-13,22722.5
2014-02-14,23185.0
2014-02-18,23335.0
2014-02-19,22735.0
2014-02-20,23372.5
2014-02-21,23285.0
2014-02-24,23885.0
2014-02-25,23447.5
2014-02-26,23560.0
2014-02-27,23985.0
2014-02-28,24235.0
2014-03-03,23572.5
2014-03-04,25122.5
2014-03-05,25035.0
2014-03-06,25285.0
2014-03-07,25172.5
2014-03-10,25272.5
2014-03-11,24685.0
2014-03-12,24697.5
2014-03-13,23835.0
2014-03-14,23560.0
2014-03-17,24272.5
2014-03-18,24972.5
2014-03-19,24604.0
2014-03-20,24991.5
2014-03-21,24666.5
2014-03-24,24466.5
2014-03-25,24766.5
2014-03-26,24266.5
2014-03-27,23904.0
2014-03-28,24279.0
2014-03-31,25113.5
2014-04-01,25113.5
2014-04-02,25113.5
2014-04-03,25113.5
2014-04-04,25113.5
2014-04-07,25110.5
2014-04-08,25373.0
2014-04-09,26260.5
2014-04-10,24607.5
2014-04-11,24604.5
2014-04-14,24964.0
2014-04-15,24964.0
2014-04-16,24964.0
2014-04-17,24964.0
2014-04-18,24964.0
2014-04-21,24961.0
2014-04-22,25473.5
2014-04-23,25236.0
2014-04-24,25336.0
2014-04-25,24686.0
2014-04-28,25073.5
2014-04-29,25361.0
2014-04-30,25661.0
2014-05-01,25511.0
2014-05-02,25486.0
2014-05-05,25636.0
2014-05-06,24986.0
2014-05-07,25398.5
2014-05-08,25261.0
2014-05-09,25486.0
2014-05-12,26373.5
2014-05-13,26448.5
2014-05-14,25973.5
2014-05-15,25173.5
2014-05-16,25448.5
2014-05-19,25898.5
2014-05-20,25336.0
2014-05-21,25986.0
2014-05-22,26298.5
2014-05-23,26673.5
2014-05-27,27223.5
2014-05-28,27273.5
2014-05-29,27586.0
2014-05-30,27811.0
2014-06-02,27948.5
2014-06-03,27873.5
2014-06-04,28061.0
2014-06-05,28686.0
2014-06-06,29073.5
2014-06-09,29223.5
2014-06-10,29186.0
2014-06-11,28961.0
2014-06-12,28161.0
2014-06-13,28286.0
2014-06-16,28573.5
2014-06-17,28923.5
2014-06-18,29592.5
2014-06-19,29680.0
2014-06-20,29842.5
2014-06-23,29817.5
2014-06-24,29267.5
2014-06-25,29780.0
2014-06-26,29592.5
2014-06-27,29742.5
2014-06-30,29705.0
2014-07-01,30605.0
2014-07-02,30442.5
2014-07-03,31017.5
2014-07-07,30617.5
2014-07-08,30005.0
2014-07-09,30480.0
2014-07-10,30117.5
2014-07-11,30217.5
2014-07-14,30667.5
2014-07-15,30492.5
2014-07-16,30892.5
2014-07-17,29630.0
2014-07-18,30717.5
2014-07-21,30567.5
2014-07-22,31030.0
2014-07-23,31230.0
2014-07-24,31280.0
2014-07-25,30705.0
2014-07-28,30827.0
2014-07-29,30827.0
2014-07-30,30827.0
2014-07-31,30827.0
2014-08-01,30827.0
2014-08-04,30827.0
2014-08-05,30827.0
2014-08-06,30827.0
2014-08-07,30827.0
2014-08-08,30827.0
2014-08-11,30827.0
2014-08-12,30827.0
2014-08-13,30827.0
2014-08-14,30827.0
2014-08-15,30827.0
2014-08-18,30827.0
2014-08-19,30827.0
2014-08-20,30827.0
2014-08-21,30827.0
2014-08-22,30827.0
2014-08-25,30824.0
2014-08-26,30949.0
2014-08-27,30849.0
2014-08-28,30786.5
2014-08-29,31024.0
2014-09-02,31011.5
2014-09-03,30899.0
2014-09-04,30686.5
2014-09-05,31249.0
2014-09-08,31036.5
2014-09-09,30299.0
2014-09-10,30699.0
2014-09-11,30774.0
2014-09-12,30199.0
2014-09-15,30221.0
2014-09-16,30221.0
2014-09-17,30221.0
2014-09-18,30221.0
2014-09-19,30221.0
2014-09-22,30218.0
2014-09-23,29830.5
2014-09-24,30380.5
2014-09-25,28952.5
2014-09-26,28949.5
2014-09-29,28771.5
2014-09-30,28768.5
2014-10-01,27518.5
2014-10-02,27256.0
2014-10-03,28493.5
2014-10-06,28318.5
2014-10-07,27018.5
2014-10-08,28506.0
2014-10-09,26618.5
2014-10-10,25693.5
2014-10-14,24115.5
2014-10-15,24115.5
2014-10-16,24115.5
2014-10-17,24115.5
2014-10-20,24115.5
2014-10-21,24115.5
2014-10-22,24115.5
2014-10-23,24115.5
2014-10-24,24115.5
2014-10-27,24112.5
2014-10-28,25150.0
2014-10-29,25200.0
2014-10-30,25687.5
2014-10-31,26862.5
2014-11-03,26912.5
2014-11-04,26687.5
2014-11-05,27200.0
2014-11-06,27675.0
2014-11-07,27662.5
2014-11-10,28000.0
2014-11-12,28200.0
2014-11-13,28225.0
2014-11-14,28187.5
2014-11-17,28312.5
2014-11-18,28937.5
2014-11-19,28675.0
2014-11-20,28887.5
2014-11-21,29475.0
2014-11-24,29725.0
2014-11-25,29725.0
2014-11-26,29912.5
2014-11-28,29712.5
2014-12-01,29000.0
2014-12-02,29637.5
2014-12-03,30100.0
2014-12-04,29850.0
2014-12-05,30012.5
2014-12-08,29287.5
2014-12-09,29262.5
2014-12-10,27712.5
2014-12-11,28325.0
2014-12-12,26700.0
2014-12-15,25984.5
2014-12-16,25984.5
2014-12-17,25984.5
2014-12-18,25984.5
2014-12-19,25984.5
2014-12-22,25981.5
2014-12-23,26244.0
2014-12-24,26206.5
2014-12-26,26631.5
2014-12-29,26656.5
2014-12-30,26069.0
2014-12-31,25144.0
2015-01-02,25006.5
2015-01-05,23028.5
2015-01-06,23025.5
2015-01-07,23750.5
2015-01-08,25525.5
2015-01-09,24910.0
2015-01-12,24910.0
2015-01-13,24907.0
2015-01-14,24307.0
2015-01-15,23582.0
2015-01-16,24594.5
2015-01-20,24891.5
2015-01-21,24891.5
2015-01-22,24891.5
2015-01-23,24891.5
2015-01-26,24888.5
2015-01-27,23810.5
2015-01-28,23807.5
2015-01-29,24770.0
2015-01-30,23620.0
2015-02-02,24679.5
2015-02-03,24679.5
2015-02-04,24679.5
2015-02-05,24679.5
2015-02-06,24679.5
2015-02-09,24679.5
2015-02-10,24679.5
2015-02-11,24679.5
2015-02-12,24679.5
2015-02-13,24679.5
2015-02-17,24676.5
2015-02-18,24664.0
2015-02-19,24651.5
2015-02-20,25326.5
2015-02-23,25189.0
2015-02-24,25676.5
2015-02-25,25464.0
2015-02-26,25389.0
2015-02-27,25139.0
2015-03-02,25726.5
2015-03-03,25189.0
2015-03-04,24814.0
2015-03-05,24964.0
2015-03-06,23314.0
2015-03-09,23986.0
2015-03-10,23986.0
2015-03-11,23986.0
2015-03-12,23986.0
2015-03-13,23986.0
2015-03-16,23983.0
2015-03-17,23795.5
2015-03-18,24927.0
2015-03-19,24402.0
2015-03-20,25589.5
2015-03-23,25439.5
2015-03-24,24702.0
2015-03-25,23139.5
2015-03-26,22874.0
2015-03-27,22871.0
2015-03-30,24243.0
2015-03-31,24243.0
2015-04-01,24243.0
2015-04-02,24243.0
2015-04-03,24243.0
2015-04-06,24243.0
2015-04-07,24243.0
2015-04-08,24243.0
2015-04-09,24243.0
2015-04-10,24243.0
2015-04-13,24240.0
2015-04-14,24352.5
2015-04-15,24865.0
