date,equity,delta
2012-04-30,5125.0,1.0
2012-05-01,5637.5,1.0
2012-05-02,5412.5,1.0
2012-05-03,4862.5,1.0
2012-05-04,3850.0,1.0
2012-05-07,3837.5,1.0
2012-05-08,3487.5,1.0
2012-05-09,3225.0,1.0
2012-05-10,3162.5,1.0
2012-05-11,2987.5,1.0
2012-05-14,2250.0,1.0
2012-05-15,1937.5,1.0
2012-05-16,1675.0,1.0
2012-05-17,675.0,1.0
2012-05-18,12.5,1.0
2012-05-21,1087.5,1.0
2012-05-22,1012.5,1.0
2012-05-23,1275.0,1.0
2012-05-24,1262.5,1.0
2012-05-25,1225.0,1.0
2012-05-29,2000.0,1.0
2012-05-30,1112.5,1.0
2012-05-31,1137.5,1.0
2012-06-01,-662.5,1.0
2012-06-04,-762.5,1.0
2012-06-05,-712.5,1.0
2012-06-06,-712.5,1.0
2012-06-07,1250.0,1.0
2012-06-08,1662.5,1.0
2012-06-11,1175.0,1.0
2012-06-12,1625.0,1.0
2012-06-13,1075.0,1.0
2012-06-14,1962.5,1.0
2012-06-15,2500.0,1.0
2012-06-18,2675.0,1.0
2012-06-19,3387.5,1.0
2012-06-20,3175.0,1.0
2012-06-21,1812.5,1.0
2012-06-22,2275.0,1.0
2012-06-25,1237.5,1.0
2012-06-26,1600.0,1.0
2012-06-27,2125.0,1.0
2012-06-28,1850.0,1.0
2012-06-29,3437.5,1.0
2012-07-02,3662.5,1.0
2012-07-03,4187.5,1.0
2012-07-05,3962.5,1.0
2012-07-06,3275.0,1.0
2012-07-09,3087.5,1.0
2012-07-10,2450.0,1.0
2012-07-11,2612.5,1.0
2012-07-12,2487.5,1.0
2012-07-13,3387.5,1.0
2012-07-16,3125.0,1.0
2012-07-17,3637.5,1.0
2012-07-18,4162.5,1.0
2012-07-19,4425.0,1.0
2012-07-20,3737.5,1.0
2012-07-23,3137.5,1.0
2012-07-24,2312.5,1.0
2012-07-25,2362.5,1.0
2012-07-26,3675.0,1.0
2012-07-27,4987.5,1.0
2012-07-30,4787.5,1.0
2012-07-31,4600.0,1.0
2012-08-01,4525.0,1.0
2012-08-02,3775.0,1.0
2012-08-03,5112.5,1.0
2012-08-06,5450.0,1.0
2012-08-07,5737.5,1.0
2012-08-08,5712.5,1.0
2012-08-09,5762.5,1.0
2012-08-10,5862.5,1.0
2012-08-13,5825.0,1.0
2012-08-14,5762.5,1.0
2012-08-15,5975.0,1.0
2012-08-16,6487.5,1.0
2012-08-17,6500.0,1.0
2012-08-20,6525.0,1.0
2012-08-21,6312.5,1.0
2012-08-22,6325.0,1.0
2012-08-23,5850.0,1.0
2012-08-24,6362.5,1.0
2012-08-27,6200.0,1.0
2012-08-28,6237.5,1.0
2012-08-29,6300.0,1.0
2012-08-30,5787.5,1.0
2012-08-31,6000.0,1.0
2012-09-04,5962.5,1.0
2012-09-05,5912.5,1.0
2012-09-06,7275.0,1.0
2012-09-07,7575.0,1.0
2012-09-10,7237.5,1.0
2012-09-11,7425.0,1.0
2012-09-12,7525.0,1.0
2012-09-13,8837.5,1.0
2012-09-14,8900.0,1.0
2012-09-17,8812.5,1.0
2012-09-18,8687.5,1.0
2012-09-19,8950.0,1.0
2012-09-20,8725.0,1.0
2012-09-21,8825.0,1.0
2012-09-24,8687.5,1.0
2012-09-25,7975.0,1.0
2012-09-26,7487.5,1.0
2012-09-27,8187.5,1.0
2012-09-28,7862.5,1.0
2012-10-01,7987.5,1.0
2012-10-02,8037.5,1.0
2012-10-03,8362.5,1.0
2012-10-04,8862.5,1.0
2012-10-05,8762.5,1.0
2012-10-09,8000.0,1.0
2012-10-10,7475.0,1.0
2012-10-11,7562.5,1.0
2012-10-12,7312.5,1.0
2012-10-15,7837.5,1.0
2012-10-16,8575.0,1.0
2012-10-17,8937.5,1.0
2012-10-18,8825.0,1.0
2012-10-19,7625.0,1.0
2012-10-22,7275.0,1.0
2012-10-23,6537.5,1.0
2012-10-24,6237.5,1.0
2012-10-25,6437.5,1.0
2012-10-26,6487.5,1.0
2012-10-29,6250.0,1.0
2012-10-30,6675.0,1.0
2012-10-31,6475.0,1.0
2012-11-01,7187.5,1.0
2012-11-02,4987.5,1.0
2012-11-05,6862.5,1.0
2012-11-06,7262.5,1.0
2012-11-07,5937.5,1.0
2012-11-08,5025.0,1.0
2012-11-09,3512.5,1.0
2012-11-13,4725.0,1.0
2012-11-14,3787.5,1.0
2012-11-15,2287.5,1.0
2012-11-16,4012.5,1.0
2012-11-19,5162.5,1.0
2012-11-20,5262.5,1.0
2012-11-21,5525.0,1.0
2012-11-23,6375.0,1.0
2012-11-26,6212.5,1.0
2012-11-27,5975.0,1.0
2012-11-28,6487.5,1.0
2012-11-29,6875.0,1.0
2012-11-30,6762.5,1.0
2012-12-03,6625.0,1.0
2012-12-04,6450.0,1.0
2012-12-05,6587.5,1.0
2012-12-06,6700.0,1.0
2012-12-07,6950.0,1.0
2012-12-10,7087.5,1.0
2012-12-11,7475.0,1.0
2012-12-12,7462.5,1.0
2012-12-13,7212.5,1.0
2012-12-14,6825.0,1.0
2012-12-17,7487.5,1.0
2012-12-18,8300.0,1.0
2012-12-19,8137.5,1.0
2012-12-20,8162.5,1.0
2012-12-21,7525.0,1.0
2012-12-24,7312.5,1.0
2012-12-26,7100.0,1.0
2012-12-27,7062.5,1.0
2012-12-28,6250.0,1.0
2012-12-31,7150.0,1.0
2013-01-02,8875.0,1.0
2013-01-03,8962.5,1.0
2013-01-04,9375.0,1.0
2013-01-07,9125.0,1.0
2013-01-08,8837.5,1.0
2013-01-09,9062.5,1.0
2013-01-10,9662.5,1.0
2013-01-11,9687.5,1.0
2013-01-14,9562.5,1.0
2013-01-15,9687.5,1.0
2013-01-16,9700.0,1.0
2013-01-17,10237.5,1.0
2013-01-18,10275.0,1.0
2013-01-22,10612.5,1.0
2013-01-23,10800.0,1.0
2013-01-24,10937.5,1.0
2013-01-25,11075.0,1.0
2013-01-28,11175.0,1.0
2013-01-29,11537.5,1.0
2013-01-30,11187.5,1.0
2013-01-31,11062.5,1.0
2013-02-01,11787.5,1.0
2013-02-04,10950.0,1.0
2013-02-05,11750.0,1.0
2013-02-06,11650.0,1.0
2013-02-07,11537.5,1.0
2013-02-08,11950.0,1.0
2013-02-11,12025.0,1.0
2013-02-12,12087.5,1.0
2013-02-13,12087.5,1.0
2013-02-14,12250.0,1.0
2013-02-15,12150.0,1.0
